i,qV(1)/qC(0),Run 1 of 25,qV(1)/qC(0),Run 2 of 25,qV(1)/qC(0),Run 3 of 25,qV(1)/qC(0),Run 4 of 25,qV(1)/qC(0),Run 5 of 25,qV(1)/qC(0),Run 6 of 25,qV(1)/qC(0),Run 7 of 25,qV(1)/qC(0),Run 8 of 25,qV(1)/qC(0),Run 9 of 25,qV(1)/qC(0),Run 10 of 25,qV(1)/qC(0),Run 11 of 25,qV(1)/qC(0),Run 12 of 25,qV(1)/qC(0),Run 13 of 25,qV(1)/qC(0),Run 14 of 25,qV(1)/qC(0),Run 15 of 25,qV(1)/qC(0),Run 16 of 25,qV(1)/qC(0),Run 17 of 25,qV(1)/qC(0),Run 18 of 25,qV(1)/qC(0),Run 19 of 25,qV(1)/qC(0),Run 20 of 25,qV(1)/qC(0),Run 21 of 25,qV(1)/qC(0),Run 22 of 25,qV(1)/qC(0),Run 23 of 25,qV(1)/qC(0),Run 24 of 25,qV(1)/qC(0),Run 25 of 25
121,0,"Question{QuestionCommittee{λ=36701/32768, rank=4}}",0,"Question{QuestionCommittee{λ=1081/1024, rank=2}}",0,"Question{QuestionCommittee{λ=1081/1024, rank=2}}",0,"Question{QuestionCommittee{λ=3929/2048, rank=6}}",0,"Question{QuestionCommittee{λ=316009/262144, rank=6}}",0,"Question{QuestionCommittee{λ=267749/262144, rank=2}}",0,"Question{QuestionCommittee{λ=145759/131072, rank=3}}",0,"Question{QuestionCommittee{λ=3929/2048, rank=4}}",0,"Question{QuestionCommittee{λ=2330833/2097152, rank=3}}",0,"Question{QuestionCommittee{λ=140781/131072, rank=5}}",0,"Question{QuestionCommittee{λ=68595/65536, rank=2}}",0,"Question{QuestionCommittee{λ=5673/4096, rank=8}}",0,"Question{QuestionCommittee{λ=39665/32768, rank=7}}",0,"Question{QuestionCommittee{λ=139109/131072, rank=3}}",0,"Question{QuestionCommittee{λ=69355/65536, rank=4}}",0,"Question{QuestionCommittee{λ=19595/16384, rank=7}}",0,"Question{QuestionCommittee{λ=4196033/4194304, rank=7}}",0,"Question{QuestionCommittee{λ=10355127/8388608, rank=7}}",0,"Question{QuestionCommittee{λ=70077/65536, rank=2}}",0,"Question{QuestionCommittee{λ=2146571/2097152, rank=2}}",0,"Question{QuestionCommittee{λ=133599/131072, rank=1}}",0,"Question{QuestionCommittee{λ=173385/131072, rank=4}}",0,"Question{QuestionCommittee{λ=287129/262144, rank=3}}",0,"Question{QuestionCommittee{λ=596241/524288, rank=4}}",0,"Question{QuestionCommittee{λ=136715/131072, rank=3}}"
122,0,"Question{QuestionCommittee{λ=41489/32768, rank=5}}",0,"Question{QuestionCommittee{λ=18569/16384, rank=3}}",0,"Question{QuestionCommittee{λ=2523/2048, rank=4}}",0,"Question{QuestionCommittee{λ=35181/32768, rank=2}}",0,"Question{QuestionCommittee{λ=2257/2048, rank=1}}",0,"Question{QuestionCommittee{λ=295869/262144, rank=1}}",0,"Question{QuestionCommittee{λ=2903645/2097152, rank=5}}",0,"Question{QuestionCommittee{λ=7877/4096, rank=4}}",0,"Question{QuestionCommittee{λ=5445/4096, rank=5}}",0,"Question{QuestionCommittee{λ=75017/65536, rank=1}}",0,"Question{QuestionCommittee{λ=19025/16384, rank=5}}",0,"Question{QuestionCommittee{λ=32493/8192, rank=7}}",0,"Question{QuestionCommittee{λ=12108271/2097152, rank=8}}",0,"Question{QuestionCommittee{λ=1120491/1048576, rank=2}}",0,"Question{QuestionCommittee{λ=9399047/8388608, rank=3}}",0,"Question{QuestionCommittee{λ=22780551/16777216, rank=8}}",0,"Question{QuestionCommittee{λ=721/512, rank=3}}",0,"Question{QuestionCommittee{λ=2599/2048, rank=2}}",0,"Question{QuestionCommittee{λ=40197/32768, rank=1}}",0,"Question{QuestionCommittee{λ=4293161/4194304, rank=2}}",0,"Question{QuestionCommittee{λ=22370493/16777216, rank=6}}",0,"Question{QuestionCommittee{λ=218947/131072, rank=5}}",0,"Question{QuestionCommittee{λ=574239/524288, rank=3}}",0,"Question{QuestionCommittee{λ=1192463/1048576, rank=4}}",0,"Question{QuestionCommittee{λ=85733/65536, rank=7}}"
123,0,"Question{QuestionCommittee{λ=282825/131072, rank=8}}",0,"Question{QuestionCommittee{λ=2181/2048, rank=2}}",0,"Question{QuestionCommittee{λ=17429/16384, rank=5}}",0,"Question{QuestionCommittee{λ=201467/131072, rank=5}}",0,"Question{QuestionCommittee{λ=41423/8192, rank=8}}",0,"Question{QuestionCommittee{λ=137437/131072, rank=3}}",0,"Question{QuestionCommittee{λ=759/512, rank=8}}",0,"Question{QuestionCommittee{λ=15735/8192, rank=4}}",0,"Question{QuestionCommittee{λ=19101/16384, rank=4}}",0,"Question{QuestionCommittee{λ=101047/65536, rank=4}}",0,"Question{QuestionCommittee{λ=8743/8192, rank=3}}",0,"Question{QuestionCommittee{λ=38069/32768, rank=3}}",0,"Question{QuestionCommittee{λ=325623/262144, rank=2}}",0,"Question{QuestionCommittee{λ=2241001/2097152, rank=2}}",0,"Question{QuestionCommittee{λ=41157/8192, rank=8}}",0,"Question{QuestionCommittee{λ=66809/65536, rank=4}}",0,"Question{QuestionCommittee{λ=8392085/8388608, rank=7}}",0,"Question{QuestionCommittee{λ=589021/524288, rank=1}}",0,"Question{QuestionCommittee{λ=6335661/4194304, rank=6}}",0,"Question{QuestionCommittee{λ=18037/16384, rank=6}}",0,"Question{QuestionCommittee{λ=32705/16384, rank=8}}",0,"Question{QuestionCommittee{λ=531/512, rank=7}}",0,"Question{QuestionCommittee{λ=549615/524288, rank=2}}",0,"Question{QuestionCommittee{λ=1043/1024, rank=1}}",0,"Question{QuestionCommittee{λ=273449/262144, rank=3}}"
124,0,"Question{QuestionCommittee{λ=565631/262144, rank=8}}",0,"Question{QuestionCommittee{λ=42857/32768, rank=6}}",0,"Question{QuestionCommittee{λ=5027/4096, rank=4}}",0,"Question{QuestionCommittee{λ=70381/65536, rank=2}}",0,"Question{QuestionCommittee{λ=8211/8192, rank=5}}",0,"Question{QuestionCommittee{λ=535517/524288, rank=2}}",0,"Question{QuestionCommittee{λ=761845/524288, rank=4}}",0,"Question{QuestionCommittee{λ=584575/524288, rank=6}}",0,"Question{QuestionCommittee{λ=5802787/4194304, rank=2}}",0,"Question{QuestionCommittee{λ=281581/262144, rank=5}}",0,"Question{QuestionCommittee{λ=621055/524288, rank=4}}",0,"Question{QuestionCommittee{λ=7031023/4194304, rank=5}}",0,"Question{QuestionCommittee{λ=40045/32768, rank=3}}",0,"Question{QuestionCommittee{λ=278237/262144, rank=3}}",0,"Question{QuestionCommittee{λ=82295/16384, rank=8}}",0,"Question{QuestionCommittee{λ=2145773/2097152, rank=5}}",0,"Question{QuestionCommittee{λ=41869/32768, rank=8}}",0,"Question{QuestionCommittee{λ=5869/1024, rank=8}}",0,"Question{QuestionCommittee{λ=583055/524288, rank=4}}",0,"Question{QuestionCommittee{λ=36169/32768, rank=5}}",0,"Question{QuestionCommittee{λ=17315/16384, rank=5}}",0,"Question{QuestionCommittee{λ=2120617/2097152, rank=2}}",0,"Question{QuestionCommittee{λ=8504071/8388608, rank=4}}",0,"Question{QuestionCommittee{λ=2105/2048, rank=1}}",0,"Question{QuestionCommittee{λ=171447/131072, rank=7}}"
125,0,"Question{QuestionCommittee{λ=4989/4096, rank=1}}",0,"Question{QuestionCommittee{λ=2702131/2097152, rank=8}}",0,"Question{QuestionCommittee{λ=19307/8192, rank=3}}",0,"Question{QuestionCommittee{λ=268547/262144, rank=1}}",0,"Question{QuestionCommittee{λ=82827/16384, rank=8}}",0,"Question{QuestionCommittee{λ=6167/4096, rank=8}}",0,"Question{QuestionCommittee{λ=1523671/1048576, rank=4}}",0,"Question{QuestionCommittee{λ=633025/524288, rank=1}}",0,"Question{QuestionCommittee{λ=163937/65536, rank=8}}",0,"Question{QuestionCommittee{λ=35865/32768, rank=6}}",0,"Question{QuestionCommittee{λ=1242091/1048576, rank=4}}",0,"Question{QuestionCommittee{λ=64967/16384, rank=7}}",0,"Question{QuestionCommittee{λ=13151/8192, rank=6}}",0,"Question{QuestionCommittee{λ=1072725/1048576, rank=4}}",0,"Question{QuestionCommittee{λ=20583/16384, rank=2}}",0,"Question{QuestionCommittee{λ=68025/65536, rank=1}}",0,"Question{QuestionCommittee{λ=9161/8192, rank=2}}",0,"Question{QuestionCommittee{λ=5217/4096, rank=2}}",0,"Question{QuestionCommittee{λ=12671303/8388608, rank=6}}",0,"Question{QuestionCommittee{λ=849245/524288, rank=8}}",0,"Question{QuestionCommittee{λ=44740967/33554432, rank=6}}",0,"Question{QuestionCommittee{λ=4241215/4194304, rank=2}}",0,"Question{QuestionCommittee{λ=79197/65536, rank=6}}",0,"Question{QuestionCommittee{λ=2384907/2097152, rank=4}}",0,"Question{QuestionCommittee{λ=32787/32768, rank=6}}"
126,0,"Question{QuestionCommittee{λ=1131243/524288, rank=8}}",0,"Question{QuestionCommittee{λ=12752965/8388608, rank=4}}",0,"Question{QuestionCommittee{λ=2143/2048, rank=2}}",0,"Question{QuestionCommittee{λ=140743/131072, rank=2}}",0,"Question{QuestionCommittee{λ=9579/8192, rank=3}}",0,"Question{QuestionCommittee{λ=1071015/1048576, rank=2}}",0,"Question{QuestionCommittee{λ=380419/262144, rank=6}}",0,"Question{QuestionCommittee{λ=1169131/1048576, rank=6}}",0,"Question{QuestionCommittee{λ=11605555/8388608, rank=2}}",0,"Question{QuestionCommittee{λ=202075/131072, rank=4}}",0,"Question{QuestionCommittee{λ=2484201/2097152, rank=4}}",0,"Question{QuestionCommittee{λ=43592721/33554432, rank=6}}",0,"Question{QuestionCommittee{λ=24216561/4194304, rank=8}}",0,"Question{QuestionCommittee{λ=556455/524288, rank=3}}",0,"Question{QuestionCommittee{λ=2637/2048, rank=7}}",0,"Question{QuestionCommittee{λ=607/512, rank=2}}",0,"Question{QuestionCommittee{λ=18303/16384, rank=2}}",0,"Question{QuestionCommittee{λ=1351113/1048576, rank=4}}",0,"Question{QuestionCommittee{λ=25342587/16777216, rank=6}}",0,"Question{QuestionCommittee{λ=342913/262144, rank=4}}",0,"Question{QuestionCommittee{λ=9199/8192, rank=4}}",0,"Question{QuestionCommittee{λ=70609/65536, rank=1}}",0,"Question{QuestionCommittee{λ=389/256, rank=5}}",0,"Question{QuestionCommittee{λ=4229/4096, rank=1}}",0,"Question{QuestionCommittee{λ=342913/262144, rank=7}}"
127,0,"Question{QuestionCommittee{λ=9997/8192, rank=1}}",0,"Question{QuestionCommittee{λ=37157/32768, rank=3}}",0,"Question{QuestionCommittee{λ=34877/32768, rank=5}}",0,"Question{QuestionCommittee{λ=9009/8192, rank=4}}",0,"Question{QuestionCommittee{λ=4495/4096, rank=1}}",0,"Question{QuestionCommittee{λ=4305/4096, rank=6}}",0,"Question{QuestionCommittee{λ=291499/262144, rank=3}}",0,"Question{QuestionCommittee{λ=1043/1024, rank=5}}",0,"Question{QuestionCommittee{λ=10871/8192, rank=5}}",0,"Question{QuestionCommittee{λ=531/512, rank=8}}",0,"Question{QuestionCommittee{λ=37955/32768, rank=1}}",0,"Question{QuestionCommittee{λ=275/256, rank=2}}",0,"Question{QuestionCommittee{λ=79349/65536, rank=7}}",0,"Question{QuestionCommittee{λ=2145431/2097152, rank=4}}",0,"Question{QuestionCommittee{λ=4277809/4194304, rank=1}}",0,"Question{QuestionCommittee{λ=4291527/4194304, rank=5}}",0,"Question{QuestionCommittee{λ=83757/65536, rank=8}}",0,"Question{QuestionCommittee{λ=20710235/16777216, rank=7}}",0,"Question{QuestionCommittee{λ=50685155/33554432, rank=6}}",0,"Question{QuestionCommittee{λ=80565/65536, rank=1}}",0,"Question{QuestionCommittee{λ=128445/65536, rank=7}}",0,"Question{QuestionCommittee{λ=141199/131072, rank=1}}",0,"Question{QuestionCommittee{λ=1099211/1048576, rank=2}}",0,"Question{QuestionCommittee{λ=76879/65536, rank=5}}",0,"Question{QuestionCommittee{λ=162821/131072, rank=4}}"
128,0,"Question{QuestionCommittee{λ=156945/65536, rank=7}}",0,"Question{QuestionCommittee{λ=16707/16384, rank=5}}",0,"Question{QuestionCommittee{λ=1125013/1048576, rank=6}}",0,"Question{QuestionCommittee{λ=18037/16384, rank=4}}",0,"Question{QuestionCommittee{λ=765151/524288, rank=4}}",0,"Question{QuestionCommittee{λ=8629/8192, rank=6}}",0,"Question{QuestionCommittee{λ=5807309/4194304, rank=5}}",0,"Question{QuestionCommittee{λ=67683/65536, rank=2}}",0,"Question{QuestionCommittee{λ=21723/16384, rank=5}}",0,"Question{QuestionCommittee{λ=26466779/16777216, rank=3}}",0,"Question{QuestionCommittee{λ=273325/131072, rank=7}}",0,"Question{QuestionCommittee{λ=14062027/8388608, rank=5}}",0,"Question{QuestionCommittee{λ=48433141/8388608, rank=8}}",0,"Question{QuestionCommittee{λ=13113/8192, rank=8}}",0,"Question{QuestionCommittee{λ=70153/65536, rank=5}}",0,"Question{QuestionCommittee{λ=22255/16384, rank=3}}",0,"Question{QuestionCommittee{λ=2099603/2097152, rank=4}}",0,"Question{QuestionCommittee{λ=133447/131072, rank=5}}",0,"Question{QuestionCommittee{λ=20493/4096, rank=7}}",0,"Question{QuestionCommittee{λ=8586341/8388608, rank=2}}",0,"Question{QuestionCommittee{λ=89481953/67108864, rank=6}}",0,"Question{QuestionCommittee{λ=437875/262144, rank=5}}",0,"Question{QuestionCommittee{λ=2198403/2097152, rank=2}}",0,"Question{QuestionCommittee{λ=153739/131072, rank=5}}",0,"Question{QuestionCommittee{λ=325661/262144, rank=4}}"
129,0,"Question{QuestionCommittee{λ=66619/65536, rank=6}}",0,"Question{QuestionCommittee{λ=74295/65536, rank=3}}",0,"Question{QuestionCommittee{λ=2250007/2097152, rank=6}}",0,"Question{QuestionCommittee{λ=537075/524288, rank=1}}",0,"Question{QuestionCommittee{λ=19177/16384, rank=3}}",0,"Question{QuestionCommittee{λ=274893/262144, rank=3}}",0,"Question{QuestionCommittee{λ=11614599/8388608, rank=5}}",0,"Question{QuestionCommittee{λ=1266069/1048576, rank=1}}",0,"Question{QuestionCommittee{λ=30577/16384, rank=6}}",0,"Question{QuestionCommittee{λ=38107/32768, rank=2}}",0,"Question{QuestionCommittee{λ=17505/16384, rank=3}}",0,"Question{QuestionCommittee{λ=11327/8192, rank=8}}",0,"Question{QuestionCommittee{λ=168027/131072, rank=5}}",0,"Question{QuestionCommittee{λ=4489013/4194304, rank=1}}",0,"Question{QuestionCommittee{λ=164571/32768, rank=8}}",0,"Question{QuestionCommittee{λ=1195/1024, rank=2}}",0,"Question{QuestionCommittee{λ=132839/131072, rank=5}}",0,"Question{QuestionCommittee{λ=10453/8192, rank=2}}",0,"Question{QuestionCommittee{λ=1081/1024, rank=3}}",0,"Question{QuestionCommittee{λ=36093/32768, rank=6}}",0,"Question{QuestionCommittee{λ=65391/32768, rank=8}}",0,"Question{QuestionCommittee{λ=875769/524288, rank=5}}",0,"Question{QuestionCommittee{λ=17008123/16777216, rank=4}}",0,"Question{QuestionCommittee{λ=307497/262144, rank=5}}",0,"Question{QuestionCommittee{λ=655341/32768, rank=8}}"
130,0,"Question{QuestionCommittee{λ=1103201/1048576, rank=2}}",0,"Question{QuestionCommittee{λ=25505949/16777216, rank=4}}",0,"Question{QuestionCommittee{λ=69773/65536, rank=5}}",0,"Question{QuestionCommittee{λ=1074131/1048576, rank=1}}",0,"Question{QuestionCommittee{λ=165673/32768, rank=8}}",0,"Question{QuestionCommittee{λ=17239/16384, rank=6}}",0,"Question{QuestionCommittee{λ=1537/1024, rank=8}}",0,"Question{QuestionCommittee{λ=135385/131072, rank=2}}",0,"Question{QuestionCommittee{λ=23211129/16777216, rank=2}}",0,"Question{QuestionCommittee{λ=382285/65536, rank=7}}",0,"Question{QuestionCommittee{λ=546669/262144, rank=7}}",0,"Question{QuestionCommittee{λ=129953/32768, rank=7}}",0,"Question{QuestionCommittee{λ=336073/262144, rank=5}}",0,"Question{QuestionCommittee{λ=1112891/1048576, rank=3}}",0,"Question{QuestionCommittee{λ=329161/65536, rank=8}}",0,"Question{QuestionCommittee{λ=136069/131072, rank=1}}",0,"Question{QuestionCommittee{λ=1461/1024, rank=3}}",0,"Question{QuestionCommittee{λ=11757/2048, rank=8}}",0,"Question{QuestionCommittee{λ=140135/131072, rank=2}}",0,"Question{QuestionCommittee{λ=161149/131072, rank=1}}",0,"Question{QuestionCommittee{λ=18417/16384, rank=4}}",0,"Question{QuestionCommittee{λ=1751557/1048576, rank=5}}",0,"Question{QuestionCommittee{λ=759/512, rank=5}}",0,"Question{QuestionCommittee{λ=614633/524288, rank=2}}",0,"Question{QuestionCommittee{λ=311905/262144, rank=2}}"
131,0,"Question{QuestionCommittee{λ=131547/131072, rank=3}}",0,"Question{QuestionCommittee{λ=148571/131072, rank=3}}",0,"Question{QuestionCommittee{λ=219368143/33554432, rank=7}}",0,"Question{QuestionCommittee{λ=7877/4096, rank=6}}",0,"Question{QuestionCommittee{λ=524535/524288, rank=2}}",0,"Question{QuestionCommittee{λ=4229/4096, rank=7}}",0,"Question{QuestionCommittee{λ=3093/2048, rank=8}}",0,"Question{QuestionCommittee{λ=270789/262144, rank=2}}",0,"Question{QuestionCommittee{λ=46422239/33554432, rank=2}}",0,"Question{QuestionCommittee{λ=563143/524288, rank=5}}",0,"Question{QuestionCommittee{λ=285761/262144, rank=6}}",0,"Question{QuestionCommittee{λ=22635/16384, rank=8}}",0,"Question{QuestionCommittee{λ=80071/65536, rank=3}}",0,"Question{QuestionCommittee{λ=137247/131072, rank=6}}",0,"Question{QuestionCommittee{λ=8555599/8388608, rank=1}}",0,"Question{QuestionCommittee{λ=39209/32768, rank=7}}",0,"Question{QuestionCommittee{λ=1016673/524288, rank=6}}",0,"Question{QuestionCommittee{λ=1178023/1048576, rank=1}}",0,"Question{QuestionCommittee{λ=280289/262144, rank=2}}",0,"Question{QuestionCommittee{λ=4875/4096, rank=7}}",0,"Question{QuestionCommittee{λ=2067/2048, rank=2}}",0,"Question{QuestionCommittee{λ=282417/262144, rank=1}}",0,"Question{QuestionCommittee{λ=3163/256, rank=7}}",0,"Question{QuestionCommittee{λ=113739/65536, rank=7}}",0,"Question{QuestionCommittee{λ=533161/524288, rank=5}}"
132,0,"Question{QuestionCommittee{λ=313871/131072, rank=7}}",0,"Question{QuestionCommittee{λ=297161/262144, rank=3}}",0,"Question{QuestionCommittee{λ=4305/4096, rank=2}}",0,"Question{QuestionCommittee{λ=36093/32768, rank=4}}",0,"Question{QuestionCommittee{λ=632037/524288, rank=6}}",0,"Question{QuestionCommittee{λ=8477/8192, rank=7}}",0,"Question{QuestionCommittee{λ=140073/65536, rank=7}}",0,"Question{QuestionCommittee{λ=2105/2048, rank=5}}",0,"Question{QuestionCommittee{λ=33015/32768, rank=7}}",0,"Question{QuestionCommittee{λ=71749/65536, rank=6}}",0,"Question{QuestionCommittee{λ=35029/32768, rank=3}}",0,"Question{QuestionCommittee{λ=531/512, rank=2}}",0,"Question{QuestionCommittee{λ=33661/32768, rank=1}}",0,"Question{QuestionCommittee{λ=8978007/8388608, rank=1}}",0,"Question{QuestionCommittee{λ=138691/131072, rank=4}}",0,"Question{QuestionCommittee{λ=133637/131072, rank=4}}",0,"Question{QuestionCommittee{λ=167495/131072, rank=8}}",0,"Question{QuestionCommittee{λ=2356065/2097152, rank=1}}",0,"Question{QuestionCommittee{λ=1166129/1048576, rank=4}}",0,"Question{QuestionCommittee{λ=9769/8192, rank=7}}",0,"Question{QuestionCommittee{λ=130763/65536, rank=8}}",0,"Question{QuestionCommittee{λ=564815/524288, rank=1}}",0,"Question{QuestionCommittee{λ=310727/262144, rank=8}}",0,"Question{QuestionCommittee{λ=8477/8192, rank=1}}",0,"Question{QuestionCommittee{λ=65593/65536, rank=6}}"
133,0,"Question{QuestionCommittee{λ=82959/65536, rank=5}}",0,"Question{QuestionCommittee{λ=5673/4096, rank=1}}",0,"Question{QuestionCommittee{λ=8591/8192, rank=2}}",0,"Question{QuestionCommittee{λ=891615/524288, rank=7}}",0,"Question{QuestionCommittee{λ=8971/8192, rank=1}}",0,"Question{QuestionCommittee{λ=591757/524288, rank=1}}",0,"Question{QuestionCommittee{λ=582979/524288, rank=3}}",0,"Question{QuestionCommittee{λ=31451/16384, rank=4}}",0,"Question{QuestionCommittee{λ=43465/32768, rank=5}}",0,"Question{QuestionCommittee{λ=404131/262144, rank=4}}",0,"Question{QuestionCommittee{λ=70039/65536, rank=3}}",0,"Question{QuestionCommittee{λ=76157/65536, rank=3}}",0,"Question{QuestionCommittee{λ=67303/65536, rank=1}}",0,"Question{QuestionCommittee{λ=3321/2048, rank=7}}",0,"Question{QuestionCommittee{λ=41185/32768, rank=2}}",0,"Question{QuestionCommittee{λ=267293/262144, rank=4}}",0,"Question{QuestionCommittee{λ=16784151/16777216, rank=7}}",0,"Question{QuestionCommittee{λ=80433/16384, rank=6}}",0,"Question{QuestionCommittee{λ=2143/2048, rank=3}}",0,"Question{QuestionCommittee{λ=322279/262144, rank=1}}",0,"Question{QuestionCommittee{λ=4153/4096, rank=2}}",0,"Question{QuestionCommittee{λ=1129611/1048576, rank=1}}",0,"Question{QuestionCommittee{λ=292677/262144, rank=1}}",0,"Question{QuestionCommittee{λ=18629127/16777216, rank=6}}",0,"Question{QuestionCommittee{λ=2447/2048, rank=1}}"
134,0,"Question{QuestionCommittee{λ=263075/262144, rank=3}}",0,"Question{QuestionCommittee{λ=85733/65536, rank=6}}",0,"Question{QuestionCommittee{λ=10035/8192, rank=4}}",0,"Question{QuestionCommittee{λ=205509/65536, rank=8}}",0,"Question{QuestionCommittee{λ=1049051/1048576, rank=2}}",0,"Question{QuestionCommittee{λ=84859/65536, rank=5}}",0,"Question{QuestionCommittee{λ=23229179/16777216, rank=5}}",0,"Question{QuestionCommittee{λ=53839/32768, rank=3}}",0,"Question{QuestionCommittee{λ=4661685/4194304, rank=3}}",0,"Question{QuestionCommittee{λ=76233/65536, rank=2}}",0,"Question{QuestionCommittee{λ=571541/524288, rank=6}}",0,"Question{QuestionCommittee{λ=1081/1024, rank=2}}",0,"Question{QuestionCommittee{λ=672165/524288, rank=5}}",0,"Question{QuestionCommittee{λ=274513/262144, rank=6}}",0,"Question{QuestionCommittee{λ=82389/65536, rank=2}}",0,"Question{QuestionCommittee{λ=44491/32768, rank=3}}",0,"Question{QuestionCommittee{λ=335009/262144, rank=8}}",0,"Question{QuestionCommittee{λ=23533/4096, rank=8}}",0,"Question{QuestionCommittee{λ=41005/8192, rank=7}}",0,"Question{QuestionCommittee{λ=644577/524288, rank=1}}",0,"Question{QuestionCommittee{λ=8287/8192, rank=2}}",0,"Question{QuestionCommittee{λ=713433/524288, rank=8}}",0,"Question{QuestionCommittee{λ=34016265/33554432, rank=4}}",0,"Question{QuestionCommittee{λ=1229285/1048576, rank=2}}",0,"Question{QuestionCommittee{λ=546879/524288, rank=3}}"
135,0,"Question{QuestionCommittee{λ=165937/131072, rank=5}}",0,"Question{QuestionCommittee{λ=171485/131072, rank=6}}",0,"Question{QuestionCommittee{λ=825323/262144, rank=8}}",0,"Question{QuestionCommittee{λ=410999/131072, rank=8}}",0,"Question{QuestionCommittee{λ=16403/16384, rank=5}}",0,"Question{QuestionCommittee{λ=1183533/1048576, rank=1}}",0,"Question{QuestionCommittee{λ=280165/131072, rank=7}}",0,"Question{QuestionCommittee{λ=62921/32768, rank=4}}",0,"Question{QuestionCommittee{λ=66049/65536, rank=7}}",0,"Question{QuestionCommittee{λ=808281/524288, rank=4}}",0,"Question{QuestionCommittee{λ=137171/131072, rank=2}}",0,"Question{QuestionCommittee{λ=18835/16384, rank=4}}",0,"Question{QuestionCommittee{λ=134587/131072, rank=1}}",0,"Question{QuestionCommittee{λ=4290843/4194304, rank=4}}",0,"Question{QuestionCommittee{λ=277401/262144, rank=4}}",0,"Question{QuestionCommittee{λ=45561121/33554432, rank=8}}",0,"Question{QuestionCommittee{λ=265697/262144, rank=5}}",0,"Question{QuestionCommittee{λ=4712111/4194304, rank=1}}",0,"Question{QuestionCommittee{λ=2332239/2097152, rank=4}}",0,"Question{QuestionCommittee{λ=72167/65536, rank=6}}",0,"Question{QuestionCommittee{λ=34649/32768, rank=5}}",0,"Question{QuestionCommittee{λ=286179/262144, rank=6}}",0,"Question{QuestionCommittee{λ=158413/131072, rank=6}}",0,"Question{QuestionCommittee{λ=615013/524288, rank=5}}",0,"Question{QuestionCommittee{λ=1066303/1048576, rank=5}}"
