i,qV(1)/qC(0),Run 1 of 10,qV(1)/qC(0),Run 2 of 10,qV(1)/qC(0),Run 3 of 10,qV(1)/qC(0),Run 4 of 10,qV(1)/qC(0),Run 5 of 10,qV(1)/qC(0),Run 6 of 10,qV(1)/qC(0),Run 7 of 10,qV(1)/qC(0),Run 8 of 10,qV(1)/qC(0),Run 9 of 10,qV(1)/qC(0),Run 10 of 10
40,1,"Question{QuestionVoter{voter=Voter{1}, a=1, b=3}}",1,"Question{QuestionVoter{voter=Voter{20}, a=6, b=7}}",1,"Question{QuestionVoter{voter=Voter{9}, a=1, b=8}}",1,"Question{QuestionVoter{voter=Voter{16}, a=7, b=2}}",1,"Question{QuestionVoter{voter=Voter{8}, a=8, b=6}}",1,"Question{QuestionVoter{voter=Voter{15}, a=1, b=5}}",1,"Question{QuestionVoter{voter=Voter{1}, a=10, b=5}}",1,"Question{QuestionVoter{voter=Voter{8}, a=8, b=5}}",1,"Question{QuestionVoter{voter=Voter{14}, a=5, b=3}}",1,"Question{QuestionVoter{voter=Voter{18}, a=8, b=5}}"
41,1,"Question{QuestionVoter{voter=Voter{6}, a=1, b=3}}",1,"Question{QuestionVoter{voter=Voter{7}, a=6, b=2}}",1,"Question{QuestionVoter{voter=Voter{1}, a=2, b=8}}",1,"Question{QuestionVoter{voter=Voter{10}, a=7, b=1}}",1,"Question{QuestionVoter{voter=Voter{6}, a=8, b=2}}",1,"Question{QuestionVoter{voter=Voter{12}, a=1, b=5}}",1,"Question{QuestionVoter{voter=Voter{18}, a=10, b=6}}",1,"Question{QuestionVoter{voter=Voter{15}, a=7, b=5}}",1,"Question{QuestionVoter{voter=Voter{4}, a=1, b=3}}",1,"Question{QuestionVoter{voter=Voter{19}, a=8, b=5}}"
42,1,"Question{QuestionVoter{voter=Voter{5}, a=1, b=3}}",1,"Question{QuestionVoter{voter=Voter{12}, a=6, b=2}}",1,"Question{QuestionVoter{voter=Voter{9}, a=5, b=8}}",1,"Question{QuestionVoter{voter=Voter{5}, a=3, b=1}}",1,"Question{QuestionVoter{voter=Voter{18}, a=8, b=2}}",1,"Question{QuestionVoter{voter=Voter{19}, a=6, b=2}}",1,"Question{QuestionVoter{voter=Voter{6}, a=1, b=6}}",1,"Question{QuestionVoter{voter=Voter{9}, a=8, b=2}}",1,"Question{QuestionVoter{voter=Voter{10}, a=1, b=3}}",1,"Question{QuestionVoter{voter=Voter{20}, a=8, b=7}}"
43,1,"Question{QuestionVoter{voter=Voter{12}, a=2, b=4}}",1,"Question{QuestionVoter{voter=Voter{8}, a=6, b=3}}",1,"Question{QuestionVoter{voter=Voter{12}, a=1, b=2}}",1,"Question{QuestionVoter{voter=Voter{9}, a=7, b=1}}",1,"Question{QuestionVoter{voter=Voter{4}, a=8, b=2}}",1,"Question{QuestionVoter{voter=Voter{16}, a=1, b=2}}",1,"Question{QuestionVoter{voter=Voter{11}, a=10, b=6}}",1,"Question{QuestionVoter{voter=Voter{19}, a=8, b=2}}",1,"Question{QuestionVoter{voter=Voter{14}, a=1, b=2}}",1,"Question{QuestionVoter{voter=Voter{15}, a=8, b=1}}"
44,1,"Question{QuestionVoter{voter=Voter{20}, a=1, b=7}}",1,"Question{QuestionVoter{voter=Voter{19}, a=6, b=3}}",1,"Question{QuestionVoter{voter=Voter{9}, a=1, b=9}}",1,"Question{QuestionVoter{voter=Voter{9}, a=7, b=8}}",1,"Question{QuestionVoter{voter=Voter{13}, a=8, b=2}}",1,"Question{QuestionVoter{voter=Voter{3}, a=1, b=3}}",1,"Question{QuestionVoter{voter=Voter{20}, a=10, b=7}}",1,"Question{QuestionVoter{voter=Voter{18}, a=8, b=4}}",1,"Question{QuestionVoter{voter=Voter{8}, a=1, b=3}}",1,"Question{QuestionVoter{voter=Voter{8}, a=4, b=10}}"
45,1,"Question{QuestionVoter{voter=Voter{4}, a=1, b=7}}",1,"Question{QuestionVoter{voter=Voter{4}, a=6, b=3}}",1,"Question{QuestionVoter{voter=Voter{6}, a=1, b=9}}",1,"Question{QuestionVoter{voter=Voter{20}, a=6, b=8}}",1,"Question{QuestionVoter{voter=Voter{6}, a=10, b=2}}",1,"Question{QuestionVoter{voter=Voter{2}, a=7, b=4}}",1,"Question{QuestionVoter{voter=Voter{7}, a=10, b=1}}",1,"Question{QuestionVoter{voter=Voter{6}, a=8, b=4}}",1,"Question{QuestionVoter{voter=Voter{3}, a=1, b=3}}",1,"Question{QuestionVoter{voter=Voter{6}, a=8, b=10}}"
46,1,"Question{QuestionVoter{voter=Voter{15}, a=1, b=7}}",1,"Question{QuestionVoter{voter=Voter{5}, a=6, b=4}}",1,"Question{QuestionVoter{voter=Voter{1}, a=1, b=9}}",1,"Question{QuestionVoter{voter=Voter{3}, a=7, b=8}}",1,"Question{QuestionVoter{voter=Voter{11}, a=8, b=4}}",1,"Question{QuestionVoter{voter=Voter{18}, a=2, b=4}}",1,"Question{QuestionVoter{voter=Voter{13}, a=10, b=1}}",1,"Question{QuestionVoter{voter=Voter{11}, a=8, b=4}}",1,"Question{QuestionVoter{voter=Voter{15}, a=1, b=3}}",1,"Question{QuestionVoter{voter=Voter{18}, a=8, b=2}}"
47,1,"Question{QuestionVoter{voter=Voter{9}, a=1, b=9}}",1,"Question{QuestionVoter{voter=Voter{3}, a=6, b=1}}",1,"Question{QuestionVoter{voter=Voter{11}, a=1, b=8}}",1,"Question{QuestionVoter{voter=Voter{10}, a=7, b=9}}",1,"Question{QuestionVoter{voter=Voter{6}, a=8, b=4}}",1,"Question{QuestionVoter{voter=Voter{12}, a=1, b=7}}",1,"Question{QuestionVoter{voter=Voter{18}, a=2, b=8}}",1,"Question{QuestionVoter{voter=Voter{18}, a=8, b=5}}",1,"Question{QuestionVoter{voter=Voter{14}, a=1, b=6}}",1,"Question{QuestionVoter{voter=Voter{12}, a=8, b=2}}"
48,1,"Question{QuestionVoter{voter=Voter{12}, a=3, b=2}}",1,"Question{QuestionVoter{voter=Voter{15}, a=6, b=1}}",1,"Question{QuestionVoter{voter=Voter{9}, a=9, b=5}}",1,"Question{QuestionVoter{voter=Voter{1}, a=7, b=10}}",1,"Question{QuestionVoter{voter=Voter{15}, a=8, b=4}}",1,"Question{QuestionVoter{voter=Voter{16}, a=1, b=7}}",1,"Question{QuestionVoter{voter=Voter{18}, a=10, b=1}}",1,"Question{QuestionVoter{voter=Voter{14}, a=8, b=5}}",1,"Question{QuestionVoter{voter=Voter{13}, a=1, b=3}}",1,"Question{QuestionVoter{voter=Voter{5}, a=3, b=2}}"
49,1,"Question{QuestionVoter{voter=Voter{2}, a=1, b=2}}",1,"Question{QuestionVoter{voter=Voter{16}, a=6, b=1}}",1,"Question{QuestionVoter{voter=Voter{5}, a=1, b=5}}",1,"Question{QuestionVoter{voter=Voter{17}, a=7, b=10}}",1,"Question{QuestionVoter{voter=Voter{8}, a=6, b=4}}",1,"Question{QuestionVoter{voter=Voter{5}, a=1, b=7}}",1,"Question{QuestionVoter{voter=Voter{13}, a=10, b=8}}",1,"Question{QuestionVoter{voter=Voter{9}, a=8, b=5}}",1,"Question{QuestionVoter{voter=Voter{18}, a=1, b=7}}",1,"Question{QuestionVoter{voter=Voter{14}, a=8, b=2}}"
50,1,"Question{QuestionVoter{voter=Voter{20}, a=7, b=4}}",1,"Question{QuestionVoter{voter=Voter{13}, a=6, b=1}}",1,"Question{QuestionVoter{voter=Voter{16}, a=1, b=5}}",1,"Question{QuestionVoter{voter=Voter{8}, a=7, b=5}}",1,"Question{QuestionVoter{voter=Voter{14}, a=8, b=4}}",1,"Question{QuestionVoter{voter=Voter{4}, a=1, b=8}}",1,"Question{QuestionVoter{voter=Voter{16}, a=10, b=9}}",1,"Question{QuestionVoter{voter=Voter{6}, a=8, b=5}}",1,"Question{QuestionVoter{voter=Voter{7}, a=1, b=9}}",1,"Question{QuestionVoter{voter=Voter{1}, a=8, b=3}}"
51,1,"Question{QuestionVoter{voter=Voter{15}, a=1, b=4}}",1,"Question{QuestionVoter{voter=Voter{5}, a=6, b=1}}",1,"Question{QuestionVoter{voter=Voter{3}, a=1, b=3}}",1,"Question{QuestionVoter{voter=Voter{20}, a=7, b=5}}",1,"Question{QuestionVoter{voter=Voter{4}, a=10, b=2}}",1,"Question{QuestionVoter{voter=Voter{8}, a=1, b=2}}",1,"Question{QuestionVoter{voter=Voter{17}, a=10, b=2}}",1,"Question{QuestionVoter{voter=Voter{1}, a=8, b=5}}",1,"Question{QuestionVoter{voter=Voter{9}, a=1, b=9}}",1,"Question{QuestionVoter{voter=Voter{2}, a=2, b=4}}"
52,1,"Question{QuestionVoter{voter=Voter{9}, a=3, b=8}}",1,"Question{QuestionVoter{voter=Voter{3}, a=3, b=1}}",1,"Question{QuestionVoter{voter=Voter{20}, a=1, b=6}}",1,"Question{QuestionVoter{voter=Voter{10}, a=7, b=6}}",1,"Question{QuestionVoter{voter=Voter{20}, a=8, b=2}}",1,"Question{QuestionVoter{voter=Voter{11}, a=1, b=8}}",1,"Question{QuestionVoter{voter=Voter{2}, a=3, b=4}}",1,"Question{QuestionVoter{voter=Voter{14}, a=8, b=1}}",1,"Question{QuestionVoter{voter=Voter{16}, a=1, b=9}}",1,"Question{QuestionVoter{voter=Voter{14}, a=8, b=4}}"
53,1,"Question{QuestionVoter{voter=Voter{5}, a=1, b=8}}",1,"Question{QuestionVoter{voter=Voter{2}, a=8, b=1}}",1,"Question{QuestionVoter{voter=Voter{3}, a=3, b=6}}",1,"Question{QuestionVoter{voter=Voter{14}, a=2, b=4}}",1,"Question{QuestionVoter{voter=Voter{18}, a=4, b=2}}",1,"Question{QuestionVoter{voter=Voter{19}, a=1, b=9}}",1,"Question{QuestionVoter{voter=Voter{12}, a=10, b=4}}",1,"Question{QuestionVoter{voter=Voter{14}, a=1, b=5}}",1,"Question{QuestionVoter{voter=Voter{12}, a=1, b=10}}",1,"Question{QuestionVoter{voter=Voter{20}, a=8, b=6}}"
54,1,"Question{QuestionVoter{voter=Voter{9}, a=1, b=2}}",1,"Question{QuestionVoter{voter=Voter{9}, a=7, b=1}}",1,"Question{QuestionVoter{voter=Voter{12}, a=1, b=6}}",1,"Question{QuestionVoter{voter=Voter{11}, a=7, b=3}}",1,"Question{QuestionVoter{voter=Voter{7}, a=8, b=2}}",1,"Question{QuestionVoter{voter=Voter{2}, a=1, b=10}}",1,"Question{QuestionVoter{voter=Voter{15}, a=10, b=6}}",1,"Question{QuestionVoter{voter=Voter{20}, a=8, b=6}}",1,"Question{QuestionVoter{voter=Voter{2}, a=2, b=10}}",1,"Question{QuestionVoter{voter=Voter{18}, a=8, b=9}}"
55,1,"Question{QuestionVoter{voter=Voter{16}, a=1, b=8}}",1,"Question{QuestionVoter{voter=Voter{19}, a=6, b=1}}",1,"Question{QuestionVoter{voter=Voter{18}, a=2, b=6}}",1,"Question{QuestionVoter{voter=Voter{6}, a=7, b=3}}",1,"Question{QuestionVoter{voter=Voter{5}, a=8, b=3}}",1,"Question{QuestionVoter{voter=Voter{18}, a=2, b=10}}",1,"Question{QuestionVoter{voter=Voter{20}, a=10, b=6}}",1,"Question{QuestionVoter{voter=Voter{12}, a=8, b=2}}",1,"Question{QuestionVoter{voter=Voter{9}, a=1, b=10}}",1,"Question{QuestionVoter{voter=Voter{11}, a=8, b=5}}"
56,1,"Question{QuestionVoter{voter=Voter{15}, a=1, b=8}}",1,"Question{QuestionVoter{voter=Voter{4}, a=6, b=1}}",1,"Question{QuestionVoter{voter=Voter{10}, a=1, b=10}}",1,"Question{QuestionVoter{voter=Voter{4}, a=7, b=3}}",1,"Question{QuestionVoter{voter=Voter{15}, a=8, b=9}}",1,"Question{QuestionVoter{voter=Voter{19}, a=1, b=10}}",1,"Question{QuestionVoter{voter=Voter{1}, a=10, b=1}}",1,"Question{QuestionVoter{voter=Voter{5}, a=8, b=6}}",1,"Question{QuestionVoter{voter=Voter{2}, a=2, b=5}}",1,"Question{QuestionVoter{voter=Voter{8}, a=8, b=5}}"
57,1,"Question{QuestionVoter{voter=Voter{15}, a=1, b=10}}",1,"Question{QuestionVoter{voter=Voter{1}, a=6, b=5}}",1,"Question{QuestionVoter{voter=Voter{8}, a=1, b=2}}",1,"Question{QuestionVoter{voter=Voter{19}, a=7, b=2}}",1,"Question{QuestionVoter{voter=Voter{5}, a=3, b=9}}",1,"Question{QuestionVoter{voter=Voter{17}, a=1, b=6}}",1,"Question{QuestionVoter{voter=Voter{10}, a=10, b=5}}",1,"Question{QuestionVoter{voter=Voter{1}, a=8, b=6}}",1,"Question{QuestionVoter{voter=Voter{3}, a=1, b=5}}",1,"Question{QuestionVoter{voter=Voter{2}, a=8, b=7}}"
58,1,"Question{QuestionVoter{voter=Voter{10}, a=1, b=2}}",1,"Question{QuestionVoter{voter=Voter{8}, a=6, b=1}}",1,"Question{QuestionVoter{voter=Voter{3}, a=1, b=4}}",1,"Question{QuestionVoter{voter=Voter{5}, a=7, b=4}}",1,"Question{QuestionVoter{voter=Voter{20}, a=8, b=9}}",1,"Question{QuestionVoter{voter=Voter{17}, a=1, b=5}}",1,"Question{QuestionVoter{voter=Voter{12}, a=10, b=7}}",1,"Question{QuestionVoter{voter=Voter{5}, a=8, b=1}}",1,"Question{QuestionVoter{voter=Voter{4}, a=1, b=5}}",1,"Question{QuestionVoter{voter=Voter{12}, a=8, b=1}}"
59,1,"Question{QuestionVoter{voter=Voter{19}, a=1, b=5}}",1,"Question{QuestionVoter{voter=Voter{9}, a=8, b=5}}",1,"Question{QuestionVoter{voter=Voter{11}, a=1, b=6}}",1,"Question{QuestionVoter{voter=Voter{18}, a=7, b=4}}",1,"Question{QuestionVoter{voter=Voter{20}, a=2, b=9}}",1,"Question{QuestionVoter{voter=Voter{1}, a=1, b=4}}",1,"Question{QuestionVoter{voter=Voter{7}, a=10, b=7}}",1,"Question{QuestionVoter{voter=Voter{7}, a=8, b=1}}",1,"Question{QuestionVoter{voter=Voter{10}, a=1, b=5}}",1,"Question{QuestionVoter{voter=Voter{13}, a=8, b=1}}"
60,1,"Question{QuestionVoter{voter=Voter{11}, a=1, b=5}}",1,"Question{QuestionVoter{voter=Voter{5}, a=6, b=5}}",1,"Question{QuestionVoter{voter=Voter{9}, a=1, b=6}}",1,"Question{QuestionVoter{voter=Voter{10}, a=7, b=4}}",1,"Question{QuestionVoter{voter=Voter{13}, a=8, b=5}}",1,"Question{QuestionVoter{voter=Voter{20}, a=1, b=4}}",1,"Question{QuestionVoter{voter=Voter{2}, a=10, b=7}}",1,"Question{QuestionVoter{voter=Voter{18}, a=8, b=6}}",1,"Question{QuestionVoter{voter=Voter{16}, a=1, b=8}}",1,"Question{QuestionVoter{voter=Voter{9}, a=8, b=1}}"
61,1,"Question{QuestionVoter{voter=Voter{15}, a=1, b=6}}",1,"Question{QuestionVoter{voter=Voter{13}, a=6, b=9}}",1,"Question{QuestionVoter{voter=Voter{12}, a=2, b=6}}",1,"Question{QuestionVoter{voter=Voter{11}, a=7, b=1}}",1,"Question{QuestionVoter{voter=Voter{5}, a=3, b=7}}",1,"Question{QuestionVoter{voter=Voter{7}, a=3, b=9}}",1,"Question{QuestionVoter{voter=Voter{9}, a=10, b=7}}",1,"Question{QuestionVoter{voter=Voter{8}, a=8, b=6}}",1,"Question{QuestionVoter{voter=Voter{11}, a=1, b=3}}",1,"Question{QuestionVoter{voter=Voter{20}, a=5, b=10}}"
62,1,"Question{QuestionVoter{voter=Voter{3}, a=1, b=6}}",1,"Question{QuestionVoter{voter=Voter{6}, a=6, b=9}}",1,"Question{QuestionVoter{voter=Voter{1}, a=1, b=3}}",1,"Question{QuestionVoter{voter=Voter{13}, a=7, b=1}}",1,"Question{QuestionVoter{voter=Voter{15}, a=8, b=7}}",1,"Question{QuestionVoter{voter=Voter{3}, a=1, b=9}}",1,"Question{QuestionVoter{voter=Voter{18}, a=10, b=7}}",1,"Question{QuestionVoter{voter=Voter{10}, a=3, b=6}}",1,"Question{QuestionVoter{voter=Voter{4}, a=5, b=3}}",1,"Question{QuestionVoter{voter=Voter{1}, a=8, b=1}}"
63,1,"Question{QuestionVoter{voter=Voter{17}, a=1, b=6}}",1,"Question{QuestionVoter{voter=Voter{5}, a=6, b=10}}",1,"Question{QuestionVoter{voter=Voter{8}, a=2, b=6}}",1,"Question{QuestionVoter{voter=Voter{12}, a=7, b=8}}",1,"Question{QuestionVoter{voter=Voter{12}, a=8, b=7}}",1,"Question{QuestionVoter{voter=Voter{15}, a=1, b=9}}",1,"Question{QuestionVoter{voter=Voter{19}, a=10, b=7}}",1,"Question{QuestionVoter{voter=Voter{15}, a=8, b=6}}",1,"Question{QuestionVoter{voter=Voter{9}, a=2, b=3}}",1,"Question{QuestionVoter{voter=Voter{14}, a=8, b=10}}"
64,1,"Question{QuestionVoter{voter=Voter{14}, a=1, b=2}}",1,"Question{QuestionVoter{voter=Voter{19}, a=6, b=2}}",1,"Question{QuestionVoter{voter=Voter{17}, a=1, b=3}}",1,"Question{QuestionVoter{voter=Voter{10}, a=4, b=9}}",1,"Question{QuestionVoter{voter=Voter{3}, a=5, b=7}}",1,"Question{QuestionVoter{voter=Voter{18}, a=2, b=8}}",1,"Question{QuestionVoter{voter=Voter{10}, a=10, b=7}}",1,"Question{QuestionVoter{voter=Voter{2}, a=7, b=5}}",1,"Question{QuestionVoter{voter=Voter{15}, a=1, b=2}}",1,"Question{QuestionVoter{voter=Voter{5}, a=8, b=1}}"
65,1,"Question{QuestionVoter{voter=Voter{9}, a=2, b=9}}",1,"Question{QuestionVoter{voter=Voter{3}, a=6, b=2}}",1,"Question{QuestionVoter{voter=Voter{2}, a=1, b=6}}",1,"Question{QuestionVoter{voter=Voter{11}, a=7, b=9}}",1,"Question{QuestionVoter{voter=Voter{4}, a=8, b=7}}",1,"Question{QuestionVoter{voter=Voter{14}, a=1, b=10}}",1,"Question{QuestionVoter{voter=Voter{14}, a=10, b=3}}",1,"Question{QuestionVoter{voter=Voter{9}, a=2, b=5}}",1,"Question{QuestionVoter{voter=Voter{5}, a=1, b=3}}",1,"Question{QuestionVoter{voter=Voter{12}, a=1, b=2}}"
66,1,"Question{QuestionVoter{voter=Voter{2}, a=1, b=9}}",1,"Question{QuestionVoter{voter=Voter{20}, a=6, b=2}}",1,"Question{QuestionVoter{voter=Voter{10}, a=1, b=6}}",1,"Question{QuestionVoter{voter=Voter{13}, a=7, b=9}}",1,"Question{QuestionVoter{voter=Voter{7}, a=8, b=7}}",1,"Question{QuestionVoter{voter=Voter{17}, a=1, b=3}}",1,"Question{QuestionVoter{voter=Voter{4}, a=10, b=1}}",1,"Question{QuestionVoter{voter=Voter{8}, a=6, b=5}}",1,"Question{QuestionVoter{voter=Voter{20}, a=1, b=4}}",1,"Question{QuestionVoter{voter=Voter{12}, a=4, b=2}}"
67,1,"Question{QuestionVoter{voter=Voter{19}, a=5, b=3}}",1,"Question{QuestionVoter{voter=Voter{14}, a=6, b=4}}",1,"Question{QuestionVoter{voter=Voter{9}, a=1, b=2}}",1,"Question{QuestionVoter{voter=Voter{14}, a=1, b=9}}",1,"Question{QuestionVoter{voter=Voter{3}, a=8, b=9}}",1,"Question{QuestionVoter{voter=Voter{20}, a=1, b=7}}",1,"Question{QuestionVoter{voter=Voter{18}, a=1, b=8}}",1,"Question{QuestionVoter{voter=Voter{11}, a=8, b=5}}",1,"Question{QuestionVoter{voter=Voter{19}, a=1, b=2}}",1,"Question{QuestionVoter{voter=Voter{8}, a=8, b=2}}"
68,1,"Question{QuestionVoter{voter=Voter{18}, a=1, b=3}}",1,"Question{QuestionVoter{voter=Voter{14}, a=8, b=4}}",1,"Question{QuestionVoter{voter=Voter{11}, a=1, b=4}}",1,"Question{QuestionVoter{voter=Voter{5}, a=7, b=10}}",1,"Question{QuestionVoter{voter=Voter{3}, a=8, b=1}}",1,"Question{QuestionVoter{voter=Voter{12}, a=1, b=6}}",1,"Question{QuestionVoter{voter=Voter{4}, a=10, b=2}}",1,"Question{QuestionVoter{voter=Voter{8}, a=8, b=9}}",1,"Question{QuestionVoter{voter=Voter{13}, a=1, b=4}}",1,"Question{QuestionVoter{voter=Voter{11}, a=8, b=2}}"
69,1,"Question{QuestionVoter{voter=Voter{19}, a=8, b=3}}",1,"Question{QuestionVoter{voter=Voter{16}, a=6, b=7}}",1,"Question{QuestionVoter{voter=Voter{4}, a=1, b=7}}",1,"Question{QuestionVoter{voter=Voter{3}, a=7, b=6}}",1,"Question{QuestionVoter{voter=Voter{1}, a=8, b=9}}",1,"Question{QuestionVoter{voter=Voter{9}, a=1, b=3}}",1,"Question{QuestionVoter{voter=Voter{18}, a=10, b=3}}",1,"Question{QuestionVoter{voter=Voter{11}, a=8, b=9}}",1,"Question{QuestionVoter{voter=Voter{17}, a=1, b=4}}",1,"Question{QuestionVoter{voter=Voter{20}, a=8, b=3}}"
70,1,"Question{QuestionVoter{voter=Voter{17}, a=1, b=3}}",1,"Question{QuestionVoter{voter=Voter{8}, a=6, b=7}}",1,"Question{QuestionVoter{voter=Voter{18}, a=1, b=7}}",1,"Question{QuestionVoter{voter=Voter{3}, a=7, b=5}}",1,"Question{QuestionVoter{voter=Voter{16}, a=8, b=6}}",1,"Question{QuestionVoter{voter=Voter{14}, a=1, b=2}}",1,"Question{QuestionVoter{voter=Voter{2}, a=10, b=8}}",1,"Question{QuestionVoter{voter=Voter{20}, a=8, b=1}}",1,"Question{QuestionVoter{voter=Voter{10}, a=1, b=10}}",1,"Question{QuestionVoter{voter=Voter{9}, a=8, b=2}}"
71,1,"Question{QuestionVoter{voter=Voter{5}, a=1, b=7}}",1,"Question{QuestionVoter{voter=Voter{14}, a=6, b=1}}",1,"Question{QuestionVoter{voter=Voter{5}, a=1, b=7}}",1,"Question{QuestionVoter{voter=Voter{2}, a=10, b=9}}",1,"Question{QuestionVoter{voter=Voter{19}, a=8, b=1}}",1,"Question{QuestionVoter{voter=Voter{14}, a=1, b=4}}",1,"Question{QuestionVoter{voter=Voter{9}, a=10, b=9}}",1,"Question{QuestionVoter{voter=Voter{19}, a=8, b=10}}",1,"Question{QuestionVoter{voter=Voter{3}, a=1, b=6}}",1,"Question{QuestionVoter{voter=Voter{5}, a=8, b=6}}"
72,1,"Question{QuestionVoter{voter=Voter{5}, a=8, b=7}}",1,"Question{QuestionVoter{voter=Voter{13}, a=6, b=8}}",1,"Question{QuestionVoter{voter=Voter{11}, a=1, b=7}}",1,"Question{QuestionVoter{voter=Voter{20}, a=7, b=9}}",1,"Question{QuestionVoter{voter=Voter{12}, a=8, b=1}}",1,"Question{QuestionVoter{voter=Voter{17}, a=3, b=2}}",1,"Question{QuestionVoter{voter=Voter{14}, a=10, b=4}}",1,"Question{QuestionVoter{voter=Voter{6}, a=8, b=2}}",1,"Question{QuestionVoter{voter=Voter{2}, a=2, b=6}}",1,"Question{QuestionVoter{voter=Voter{14}, a=2, b=6}}"
73,1,"Question{QuestionVoter{voter=Voter{3}, a=1, b=7}}",1,"Question{QuestionVoter{voter=Voter{16}, a=6, b=8}}",1,"Question{QuestionVoter{voter=Voter{16}, a=1, b=7}}",1,"Question{QuestionVoter{voter=Voter{4}, a=7, b=1}}",1,"Question{QuestionVoter{voter=Voter{6}, a=8, b=1}}",1,"Question{QuestionVoter{voter=Voter{20}, a=1, b=2}}",1,"Question{QuestionVoter{voter=Voter{20}, a=7, b=6}}",1,"Question{QuestionVoter{voter=Voter{15}, a=8, b=2}}",1,"Question{QuestionVoter{voter=Voter{12}, a=10, b=6}}",1,"Question{QuestionVoter{voter=Voter{2}, a=2, b=6}}"
74,1,"Question{QuestionVoter{voter=Voter{14}, a=1, b=4}}",1,"Question{QuestionVoter{voter=Voter{4}, a=6, b=2}}",1,"Question{QuestionVoter{voter=Voter{11}, a=4, b=8}}",1,"Question{QuestionVoter{voter=Voter{17}, a=7, b=3}}",1,"Question{QuestionVoter{voter=Voter{9}, a=5, b=1}}",1,"Question{QuestionVoter{voter=Voter{12}, a=1, b=2}}",1,"Question{QuestionVoter{voter=Voter{13}, a=10, b=6}}",1,"Question{QuestionVoter{voter=Voter{12}, a=8, b=3}}",1,"Question{QuestionVoter{voter=Voter{2}, a=2, b=7}}",1,"Question{QuestionVoter{voter=Voter{15}, a=8, b=6}}"
75,1,"Question{QuestionVoter{voter=Voter{3}, a=1, b=4}}",1,"Question{QuestionVoter{voter=Voter{9}, a=1, b=8}}",1,"Question{QuestionVoter{voter=Voter{2}, a=1, b=8}}",1,"Question{QuestionVoter{voter=Voter{5}, a=7, b=2}}",1,"Question{QuestionVoter{voter=Voter{15}, a=8, b=1}}",1,"Question{QuestionVoter{voter=Voter{17}, a=2, b=5}}",1,"Question{QuestionVoter{voter=Voter{15}, a=10, b=5}}",1,"Question{QuestionVoter{voter=Voter{2}, a=8, b=4}}",1,"Question{QuestionVoter{voter=Voter{5}, a=1, b=7}}",1,"Question{QuestionVoter{voter=Voter{3}, a=8, b=9}}"
76,1,"Question{QuestionVoter{voter=Voter{12}, a=2, b=10}}",1,"Question{QuestionVoter{voter=Voter{1}, a=6, b=4}}",1,"Question{QuestionVoter{voter=Voter{2}, a=4, b=8}}",1,"Question{QuestionVoter{voter=Voter{6}, a=7, b=4}}",1,"Question{QuestionVoter{voter=Voter{1}, a=8, b=1}}",1,"Question{QuestionVoter{voter=Voter{4}, a=1, b=5}}",1,"Question{QuestionVoter{voter=Voter{7}, a=10, b=5}}",1,"Question{QuestionVoter{voter=Voter{5}, a=6, b=1}}",1,"Question{QuestionVoter{voter=Voter{14}, a=1, b=9}}",1,"Question{QuestionVoter{voter=Voter{10}, a=8, b=9}}"
77,1,"Question{QuestionVoter{voter=Voter{6}, a=1, b=10}}",1,"Question{QuestionVoter{voter=Voter{12}, a=6, b=4}}",1,"Question{QuestionVoter{voter=Voter{5}, a=1, b=9}}",1,"Question{QuestionVoter{voter=Voter{10}, a=6, b=4}}",1,"Question{QuestionVoter{voter=Voter{11}, a=8, b=10}}",1,"Question{QuestionVoter{voter=Voter{5}, a=1, b=5}}",1,"Question{QuestionVoter{voter=Voter{2}, a=10, b=5}}",1,"Question{QuestionVoter{voter=Voter{11}, a=8, b=7}}",1,"Question{QuestionVoter{voter=Voter{12}, a=1, b=2}}",1,"Question{QuestionVoter{voter=Voter{4}, a=8, b=4}}"
78,1,"Question{QuestionVoter{voter=Voter{2}, a=2, b=9}}",1,"Question{QuestionVoter{voter=Voter{19}, a=6, b=4}}",1,"Question{QuestionVoter{voter=Voter{6}, a=1, b=2}}",1,"Question{QuestionVoter{voter=Voter{1}, a=7, b=4}}",1,"Question{QuestionVoter{voter=Voter{19}, a=8, b=4}}",1,"Question{QuestionVoter{voter=Voter{4}, a=2, b=8}}",1,"Question{QuestionVoter{voter=Voter{16}, a=10, b=5}}",1,"Question{QuestionVoter{voter=Voter{2}, a=8, b=1}}",1,"Question{QuestionVoter{voter=Voter{8}, a=1, b=6}}",1,"Question{QuestionVoter{voter=Voter{7}, a=1, b=7}}"
79,1,"Question{QuestionVoter{voter=Voter{5}, a=1, b=9}}",1,"Question{QuestionVoter{voter=Voter{20}, a=6, b=4}}",1,"Question{QuestionVoter{voter=Voter{16}, a=1, b=9}}",1,"Question{QuestionVoter{voter=Voter{13}, a=7, b=4}}",1,"Question{QuestionVoter{voter=Voter{11}, a=8, b=2}}",1,"Question{QuestionVoter{voter=Voter{14}, a=1, b=8}}",1,"Question{QuestionVoter{voter=Voter{1}, a=1, b=5}}",1,"Question{QuestionVoter{voter=Voter{7}, a=6, b=1}}",1,"Question{QuestionVoter{voter=Voter{12}, a=1, b=3}}",1,"Question{QuestionVoter{voter=Voter{20}, a=3, b=5}}"
