i,qV(1)/qC(0),Run 1 of 10,qV(1)/qC(0),Run 2 of 10,qV(1)/qC(0),Run 3 of 10,qV(1)/qC(0),Run 4 of 10,qV(1)/qC(0),Run 5 of 10,qV(1)/qC(0),Run 6 of 10,qV(1)/qC(0),Run 7 of 10,qV(1)/qC(0),Run 8 of 10,qV(1)/qC(0),Run 9 of 10,qV(1)/qC(0),Run 10 of 10
47,0,"Question{QuestionCommittee{λ=261/128, rank=6}}",0,"Question{QuestionCommittee{λ=503/256, rank=6}}",0,"Question{QuestionCommittee{λ=83/64, rank=3}}",0,"Question{QuestionCommittee{λ=127/32, rank=8}}",0,"Question{QuestionCommittee{λ=27/8, rank=6}}",0,"Question{QuestionCommittee{λ=1109/64, rank=8}}",0,"Question{QuestionCommittee{λ=1081/1024, rank=5}}",0,"Question{QuestionCommittee{λ=83/64, rank=1}}",0,"Question{QuestionCommittee{λ=147/128, rank=6}}",0,"Question{QuestionCommittee{λ=147/128, rank=4}}"
48,0,"Question{QuestionCommittee{λ=1595/512, rank=5}}",0,"Question{QuestionCommittee{λ=51/32, rank=1}}",0,"Question{QuestionCommittee{λ=147/128, rank=6}}",0,"Question{QuestionCommittee{λ=35/16, rank=7}}",0,"Question{QuestionCommittee{λ=2143/2048, rank=5}}",0,"Question{QuestionCommittee{λ=579/256, rank=6}}",0,"Question{QuestionCommittee{λ=35/16, rank=4}}",0,"Question{QuestionCommittee{λ=1841/1024, rank=4}}",0,"Question{QuestionCommittee{λ=503/256, rank=8}}",0,"Question{QuestionCommittee{λ=83/64, rank=8}}"
49,0,"Question{QuestionCommittee{λ=147/128, rank=8}}",0,"Question{QuestionCommittee{λ=797/512, rank=7}}",0,"Question{QuestionCommittee{λ=51/32, rank=7}}",0,"Question{QuestionCommittee{λ=147/128, rank=2}}",0,"Question{QuestionCommittee{λ=35/16, rank=6}}",0,"Question{QuestionCommittee{λ=2237/128, rank=8}}",0,"Question{QuestionCommittee{λ=83/64, rank=1}}",0,"Question{QuestionCommittee{λ=313/256, rank=2}}",0,"Question{QuestionCommittee{λ=607/512, rank=7}}",0,"Question{QuestionCommittee{λ=83/64, rank=6}}"
50,0,"Question{QuestionCommittee{λ=275/256, rank=8}}",0,"Question{QuestionCommittee{λ=987/512, rank=6}}",0,"Question{QuestionCommittee{λ=83/64, rank=2}}",0,"Question{QuestionCommittee{λ=275/256, rank=1}}",0,"Question{QuestionCommittee{λ=275/256, rank=2}}",0,"Question{QuestionCommittee{λ=1139/512, rank=6}}",0,"Question{QuestionCommittee{λ=83/64, rank=7}}",0,"Question{QuestionCommittee{λ=51/32, rank=5}}",0,"Question{QuestionCommittee{λ=1025/512, rank=8}}",0,"Question{QuestionCommittee{λ=83/64, rank=3}}"
51,0,"Question{QuestionCommittee{λ=35/16, rank=3}}",0,"Question{QuestionCommittee{λ=83/64, rank=1}}",0,"Question{QuestionCommittee{λ=83/64, rank=7}}",0,"Question{QuestionCommittee{λ=89/32, rank=7}}",0,"Question{QuestionCommittee{λ=51/32, rank=3}}",0,"Question{QuestionCommittee{λ=147/128, rank=2}}",0,"Question{QuestionCommittee{λ=147/128, rank=7}}",0,"Question{QuestionCommittee{λ=147/128, rank=6}}",0,"Question{QuestionCommittee{λ=275/256, rank=6}}",0,"Question{QuestionCommittee{λ=51/32, rank=7}}"
52,0,"Question{QuestionCommittee{λ=503/256, rank=6}}",0,"Question{QuestionCommittee{λ=121/64, rank=3}}",0,"Question{QuestionCommittee{λ=35/16, rank=5}}",0,"Question{QuestionCommittee{λ=313/256, rank=2}}",0,"Question{QuestionCommittee{λ=4267/4096, rank=5}}",0,"Question{QuestionCommittee{λ=275/256, rank=2}}",0,"Question{QuestionCommittee{λ=147/128, rank=8}}",0,"Question{QuestionCommittee{λ=275/256, rank=6}}",0,"Question{QuestionCommittee{λ=83/64, rank=3}}",0,"Question{QuestionCommittee{λ=83/64, rank=7}}"
53,0,"Question{QuestionCommittee{λ=987/512, rank=6}}",0,"Question{QuestionCommittee{λ=607/512, rank=2}}",0,"Question{QuestionCommittee{λ=313/256, rank=4}}",0,"Question{QuestionCommittee{λ=159/64, rank=7}}",0,"Question{QuestionCommittee{λ=35/16, rank=1}}",0,"Question{QuestionCommittee{λ=51/32, rank=5}}",0,"Question{QuestionCommittee{λ=313/256, rank=8}}",0,"Question{QuestionCommittee{λ=51/32, rank=7}}",0,"Question{QuestionCommittee{λ=313/256, rank=2}}",0,"Question{QuestionCommittee{λ=275/256, rank=1}}"
54,0,"Question{QuestionCommittee{λ=1993/1024, rank=6}}",0,"Question{QuestionCommittee{λ=503/256, rank=8}}",0,"Question{QuestionCommittee{λ=147/128, rank=3}}",0,"Question{QuestionCommittee{λ=531/512, rank=1}}",0,"Question{QuestionCommittee{λ=83/64, rank=3}}",0,"Question{QuestionCommittee{λ=2297/1024, rank=6}}",0,"Question{QuestionCommittee{λ=51/32, rank=4}}",0,"Question{QuestionCommittee{λ=121/64, rank=7}}",0,"Question{QuestionCommittee{λ=1233/1024, rank=7}}",0,"Question{QuestionCommittee{λ=51/32, rank=2}}"
55,0,"Question{QuestionCommittee{λ=51/32, rank=3}}",0,"Question{QuestionCommittee{λ=147/128, rank=1}}",0,"Question{QuestionCommittee{λ=20461/1024, rank=8}}",0,"Question{QuestionCommittee{λ=1043/1024, rank=1}}",0,"Question{QuestionCommittee{λ=51/32, rank=6}}",0,"Question{QuestionCommittee{λ=4455/256, rank=8}}",0,"Question{QuestionCommittee{λ=275/256, rank=7}}",0,"Question{QuestionCommittee{λ=3701/2048, rank=4}}",0,"Question{QuestionCommittee{λ=147/128, rank=3}}",0,"Question{QuestionCommittee{λ=83/64, rank=2}}"
56,0,"Question{QuestionCommittee{λ=275/256, rank=1}}",0,"Question{QuestionCommittee{λ=1233/1024, rank=2}}",0,"Question{QuestionCommittee{λ=40941/2048, rank=8}}",0,"Question{QuestionCommittee{λ=1043/1024, rank=3}}",0,"Question{QuestionCommittee{λ=8515/8192, rank=5}}",0,"Question{QuestionCommittee{λ=51/32, rank=4}}",0,"Question{QuestionCommittee{λ=275/256, rank=3}}",0,"Question{QuestionCommittee{λ=645/512, rank=2}}",0,"Question{QuestionCommittee{λ=51/32, rank=1}}",0,"Question{QuestionCommittee{λ=185/128, rank=7}}"
57,0,"Question{QuestionCommittee{λ=3967/2048, rank=6}}",0,"Question{QuestionCommittee{λ=223/128, rank=3}}",0,"Question{QuestionCommittee{λ=147/128, rank=7}}",0,"Question{QuestionCommittee{λ=2067/2048, rank=3}}",0,"Question{QuestionCommittee{λ=51/32, rank=1}}",0,"Question{QuestionCommittee{λ=8891/512, rank=8}}",0,"Question{QuestionCommittee{λ=569/512, rank=3}}",0,"Question{QuestionCommittee{λ=569/512, rank=6}}",0,"Question{QuestionCommittee{λ=2031/1024, rank=8}}",0,"Question{QuestionCommittee{λ=147/128, rank=3}}"
58,0,"Question{QuestionCommittee{λ=7953/4096, rank=6}}",0,"Question{QuestionCommittee{λ=83/64, rank=4}}",0,"Question{QuestionCommittee{λ=147/128, rank=2}}",0,"Question{QuestionCommittee{λ=4115/4096, rank=3}}",0,"Question{QuestionCommittee{λ=17049/16384, rank=5}}",0,"Question{QuestionCommittee{λ=4613/2048, rank=6}}",0,"Question{QuestionCommittee{λ=83/64, rank=6}}",0,"Question{QuestionCommittee{λ=1309/1024, rank=2}}",0,"Question{QuestionCommittee{λ=27/8, rank=4}}",0,"Question{QuestionCommittee{λ=275/256, rank=4}}"
59,0,"Question{QuestionCommittee{λ=147/128, rank=4}}",0,"Question{QuestionCommittee{λ=2447/2048, rank=2}}",0,"Question{QuestionCommittee{λ=51/32, rank=5}}",0,"Question{QuestionCommittee{λ=8249/8192, rank=3}}",0,"Question{QuestionCommittee{λ=83/64, rank=8}}",0,"Question{QuestionCommittee{λ=607/512, rank=1}}",0,"Question{QuestionCommittee{λ=607/512, rank=8}}",0,"Question{QuestionCommittee{λ=83/64, rank=3}}",0,"Question{QuestionCommittee{λ=35/16, rank=4}}",0,"Question{QuestionCommittee{λ=531/512, rank=4}}"
60,0,"Question{QuestionCommittee{λ=15887/8192, rank=6}}",0,"Question{QuestionCommittee{λ=1955/1024, rank=6}}",0,"Question{QuestionCommittee{λ=275/256, rank=2}}",0,"Question{QuestionCommittee{λ=683/512, rank=5}}",0,"Question{QuestionCommittee{λ=83/64, rank=6}}",0,"Question{QuestionCommittee{λ=83/64, rank=4}}",0,"Question{QuestionCommittee{λ=1233/1024, rank=8}}",0,"Question{QuestionCommittee{λ=7383/4096, rank=4}}",0,"Question{QuestionCommittee{λ=2447/2048, rank=7}}",0,"Question{QuestionCommittee{λ=147/128, rank=8}}"
61,0,"Question{QuestionCommittee{λ=3209/1024, rank=5}}",0,"Question{QuestionCommittee{λ=1613/1024, rank=7}}",0,"Question{QuestionCommittee{λ=81901/4096, rank=8}}",0,"Question{QuestionCommittee{λ=16479/16384, rank=3}}",0,"Question{QuestionCommittee{λ=147/128, rank=8}}",0,"Question{QuestionCommittee{λ=17801/1024, rank=8}}",0,"Question{QuestionCommittee{λ=83/64, rank=4}}",0,"Question{QuestionCommittee{λ=83/64, rank=5}}",0,"Question{QuestionCommittee{λ=351/256, rank=5}}",0,"Question{QuestionCommittee{λ=147/128, rank=2}}"
62,0,"Question{QuestionCommittee{λ=83/64, rank=3}}",0,"Question{QuestionCommittee{λ=27/8, rank=5}}",0,"Question{QuestionCommittee{λ=313/256, rank=1}}",0,"Question{QuestionCommittee{λ=83/64, rank=6}}",0,"Question{QuestionCommittee{λ=313/256, rank=8}}",0,"Question{QuestionCommittee{λ=531/512, rank=2}}",0,"Question{QuestionCommittee{λ=1157/1024, rank=3}}",0,"Question{QuestionCommittee{λ=2599/2048, rank=2}}",0,"Question{QuestionCommittee{λ=4081/2048, rank=8}}",0,"Question{QuestionCommittee{λ=531/512, rank=1}}"
63,0,"Question{QuestionCommittee{λ=6437/2048, rank=5}}",0,"Question{QuestionCommittee{λ=3891/2048, rank=6}}",0,"Question{QuestionCommittee{λ=83/64, rank=5}}",0,"Question{QuestionCommittee{λ=51/32, rank=4}}",0,"Question{QuestionCommittee{λ=1081/1024, rank=7}}",0,"Question{QuestionCommittee{λ=121/64, rank=5}}",0,"Question{QuestionCommittee{λ=2181/2048, rank=5}}",0,"Question{QuestionCommittee{λ=1119/1024, rank=6}}",0,"Question{QuestionCommittee{λ=683/512, rank=5}}",0,"Question{QuestionCommittee{λ=351/256, rank=7}}"
64,0,"Question{QuestionCommittee{λ=51/32, rank=7}}",0,"Question{QuestionCommittee{λ=3245/2048, rank=7}}",0,"Question{QuestionCommittee{λ=569/512, rank=2}}",0,"Question{QuestionCommittee{λ=83/64, rank=4}}",0,"Question{QuestionCommittee{λ=34117/32768, rank=5}}",0,"Question{QuestionCommittee{λ=147/128, rank=4}}",0,"Question{QuestionCommittee{λ=531/512, rank=7}}",0,"Question{QuestionCommittee{λ=147/128, rank=3}}",0,"Question{QuestionCommittee{λ=1347/1024, rank=5}}",0,"Question{QuestionCommittee{λ=1081/1024, rank=1}}"
65,0,"Question{QuestionCommittee{λ=121/64, rank=7}}",0,"Question{QuestionCommittee{λ=1025/512, rank=8}}",0,"Question{QuestionCommittee{λ=147/128, rank=5}}",0,"Question{QuestionCommittee{λ=32939/32768, rank=3}}",0,"Question{QuestionCommittee{λ=83/64, rank=1}}",0,"Question{QuestionCommittee{λ=83/64, rank=3}}",0,"Question{QuestionCommittee{λ=1081/1024, rank=7}}",0,"Question{QuestionCommittee{λ=2219/2048, rank=6}}",0,"Question{QuestionCommittee{λ=645/512, rank=2}}",0,"Question{QuestionCommittee{λ=275/256, rank=2}}"
66,0,"Question{QuestionCommittee{λ=147/128, rank=2}}",0,"Question{QuestionCommittee{λ=6509/4096, rank=7}}",0,"Question{QuestionCommittee{λ=275/256, rank=7}}",0,"Question{QuestionCommittee{λ=235/64, rank=8}}",0,"Question{QuestionCommittee{λ=645/512, rank=8}}",0,"Question{QuestionCommittee{λ=185/128, rank=3}}",0,"Question{QuestionCommittee{λ=147/128, rank=1}}",0,"Question{QuestionCommittee{λ=185/128, rank=5}}",0,"Question{QuestionCommittee{λ=4875/4096, rank=7}}",0,"Question{QuestionCommittee{λ=3283/2048, rank=5}}"
67,0,"Question{QuestionCommittee{λ=275/256, rank=4}}",0,"Question{QuestionCommittee{λ=313/256, rank=1}}",0,"Question{QuestionCommittee{λ=1157/1024, rank=2}}",0,"Question{QuestionCommittee{λ=147/128, rank=6}}",0,"Question{QuestionCommittee{λ=147/128, rank=3}}",0,"Question{QuestionCommittee{λ=35583/2048, rank=8}}",0,"Question{QuestionCommittee{λ=2143/2048, rank=7}}",0,"Question{QuestionCommittee{λ=185/128, rank=1}}",0,"Question{QuestionCommittee{λ=2675/2048, rank=5}}",0,"Question{QuestionCommittee{λ=2181/2048, rank=1}}"
68,0,"Question{QuestionCommittee{λ=275/256, rank=2}}",0,"Question{QuestionCommittee{λ=427/256, rank=3}}",0,"Question{QuestionCommittee{λ=607/512, rank=1}}",0,"Question{QuestionCommittee{λ=313/256, rank=6}}",0,"Question{QuestionCommittee{λ=185/128, rank=6}}",0,"Question{QuestionCommittee{λ=1081/1024, rank=2}}",0,"Question{QuestionCommittee{λ=4267/4096, rank=7}}",0,"Question{QuestionCommittee{λ=223/128, rank=7}}",0,"Question{QuestionCommittee{λ=51/32, rank=4}}",0,"Question{QuestionCommittee{λ=1081/1024, rank=4}}"
69,0,"Question{QuestionCommittee{λ=569/512, rank=1}}",0,"Question{QuestionCommittee{λ=835/512, rank=3}}",0,"Question{QuestionCommittee{λ=313/256, rank=5}}",0,"Question{QuestionCommittee{λ=65859/65536, rank=3}}",0,"Question{QuestionCommittee{λ=147/128, rank=4}}",0,"Question{QuestionCommittee{λ=389/256, rank=3}}",0,"Question{QuestionCommittee{λ=147/128, rank=4}}",0,"Question{QuestionCommittee{λ=5179/4096, rank=2}}",0,"Question{QuestionCommittee{λ=275/256, rank=3}}",0,"Question{QuestionCommittee{λ=683/512, rank=7}}"
70,0,"Question{QuestionCommittee{λ=261/128, rank=7}}",0,"Question{QuestionCommittee{λ=2031/1024, rank=8}}",0,"Question{QuestionCommittee{λ=645/512, rank=4}}",0,"Question{QuestionCommittee{λ=2105/2048, rank=1}}",0,"Question{QuestionCommittee{λ=1271/1024, rank=8}}",0,"Question{QuestionCommittee{λ=1195/1024, rank=1}}",0,"Question{QuestionCommittee{λ=4343/4096, rank=5}}",0,"Question{QuestionCommittee{λ=147/128, rank=8}}",0,"Question{QuestionCommittee{λ=121/64, rank=4}}",0,"Question{QuestionCommittee{λ=531/512, rank=2}}"
71,0,"Question{QuestionCommittee{λ=31755/16384, rank=6}}",0,"Question{QuestionCommittee{λ=1651/1024, rank=3}}",0,"Question{QuestionCommittee{λ=531/512, rank=7}}",0,"Question{QuestionCommittee{λ=185/128, rank=4}}",0,"Question{QuestionCommittee{λ=531/512, rank=2}}",0,"Question{QuestionCommittee{λ=71185/4096, rank=8}}",0,"Question{QuestionCommittee{λ=275/256, rank=4}}",0,"Question{QuestionCommittee{λ=351/256, rank=5}}",0,"Question{QuestionCommittee{λ=1309/1024, rank=2}}",0,"Question{QuestionCommittee{λ=313/256, rank=8}}"
72,0,"Question{QuestionCommittee{λ=12855/4096, rank=5}}",0,"Question{QuestionCommittee{λ=13037/8192, rank=7}}",0,"Question{QuestionCommittee{λ=275/256, rank=3}}",0,"Question{QuestionCommittee{λ=351/256, rank=4}}",0,"Question{QuestionCommittee{λ=147/128, rank=1}}",0,"Question{QuestionCommittee{λ=142389/8192, rank=8}}",0,"Question{QuestionCommittee{λ=569/512, rank=4}}",0,"Question{QuestionCommittee{λ=14747/8192, rank=4}}",0,"Question{QuestionCommittee{λ=8181/4096, rank=8}}",0,"Question{QuestionCommittee{λ=4381/4096, rank=1}}"
73,0,"Question{QuestionCommittee{λ=1157/1024, rank=1}}",0,"Question{QuestionCommittee{λ=645/512, rank=1}}",0,"Question{QuestionCommittee{λ=1043/1024, rank=7}}",0,"Question{QuestionCommittee{λ=4229/4096, rank=1}}",0,"Question{QuestionCommittee{λ=68253/65536, rank=5}}",0,"Question{QuestionCommittee{λ=9207/4096, rank=6}}",0,"Question{QuestionCommittee{λ=1157/1024, rank=4}}",0,"Question{QuestionCommittee{λ=427/256, rank=7}}",0,"Question{QuestionCommittee{λ=2599/2048, rank=2}}",0,"Question{QuestionCommittee{λ=6547/4096, rank=5}}"
74,0,"Question{QuestionCommittee{λ=63491/32768, rank=6}}",0,"Question{QuestionCommittee{λ=1309/1024, rank=1}}",0,"Question{QuestionCommittee{λ=1271/1024, rank=4}}",0,"Question{QuestionCommittee{λ=607/512, rank=6}}",0,"Question{QuestionCommittee{λ=1081/1024, rank=2}}",0,"Question{QuestionCommittee{λ=759/512, rank=3}}",0,"Question{QuestionCommittee{λ=8705/8192, rank=5}}",0,"Question{QuestionCommittee{λ=275/256, rank=3}}",0,"Question{QuestionCommittee{λ=5369/4096, rank=5}}",0,"Question{QuestionCommittee{λ=1043/1024, rank=2}}"
75,0,"Question{QuestionCommittee{λ=126963/65536, rank=6}}",0,"Question{QuestionCommittee{λ=35/16, rank=5}}",0,"Question{QuestionCommittee{λ=2105/2048, rank=7}}",0,"Question{QuestionCommittee{λ=489/128, rank=8}}",0,"Question{QuestionCommittee{λ=313/256, rank=1}}",0,"Question{QuestionCommittee{λ=18395/8192, rank=6}}",0,"Question{QuestionCommittee{λ=2295/2048, rank=4}}",0,"Question{QuestionCommittee{λ=351/256, rank=1}}",0,"Question{QuestionCommittee{λ=223/128, rank=4}}",0,"Question{QuestionCommittee{λ=8781/8192, rank=1}}"
76,0,"Question{QuestionCommittee{λ=2333/2048, rank=1}}",0,"Question{QuestionCommittee{λ=7801/4096, rank=6}}",0,"Question{QuestionCommittee{λ=569/512, rank=3}}",0,"Question{QuestionCommittee{λ=645/512, rank=2}}",0,"Question{QuestionCommittee{λ=389/256, rank=6}}",0,"Question{QuestionCommittee{λ=2181/2048, rank=2}}",0,"Question{QuestionCommittee{λ=2295/2048, rank=3}}",0,"Question{QuestionCommittee{λ=313/256, rank=8}}",0,"Question{QuestionCommittee{λ=10757/8192, rank=5}}",0,"Question{QuestionCommittee{λ=2067/2048, rank=2}}"
77,0,"Question{QuestionCommittee{λ=531/512, rank=4}}",0,"Question{QuestionCommittee{λ=147/128, rank=4}}",0,"Question{QuestionCommittee{λ=4191/4096, rank=7}}",0,"Question{QuestionCommittee{λ=959/256, rank=8}}",0,"Question{QuestionCommittee{λ=2181/2048, rank=2}}",0,"Question{QuestionCommittee{λ=1537/1024, rank=3}}",0,"Question{QuestionCommittee{λ=4609/4096, rank=3}}",0,"Question{QuestionCommittee{λ=569/512, rank=3}}",0,"Question{QuestionCommittee{λ=9769/8192, rank=7}}",0,"Question{QuestionCommittee{λ=275/256, rank=3}}"
78,0,"Question{QuestionCommittee{λ=4685/4096, rank=1}}",0,"Question{QuestionCommittee{λ=4875/4096, rank=2}}",0,"Question{QuestionCommittee{λ=1195/1024, rank=1}}",0,"Question{QuestionCommittee{λ=1271/1024, rank=2}}",0,"Question{QuestionCommittee{λ=2181/2048, rank=7}}",0,"Question{QuestionCommittee{λ=275/256, rank=4}}",0,"Question{QuestionCommittee{λ=185/128, rank=2}}",0,"Question{QuestionCommittee{λ=1157/1024, rank=3}}",0,"Question{QuestionCommittee{λ=19519/16384, rank=7}}",0,"Question{QuestionCommittee{λ=1385/1024, rank=7}}"
79,0,"Question{QuestionCommittee{λ=253945/131072, rank=6}}",0,"Question{QuestionCommittee{λ=275/256, rank=4}}",0,"Question{QuestionCommittee{λ=275/256, rank=6}}",0,"Question{QuestionCommittee{λ=337/128, rank=7}}",0,"Question{QuestionCommittee{λ=136525/131072, rank=5}}",0,"Question{QuestionCommittee{λ=4381/4096, rank=2}}",0,"Question{QuestionCommittee{λ=147/128, rank=6}}",0,"Question{QuestionCommittee{λ=2333/2048, rank=3}}",0,"Question{QuestionCommittee{λ=16381/8192, rank=8}}",0,"Question{QuestionCommittee{λ=17543/16384, rank=1}}"
80,0,"Question{QuestionCommittee{λ=569/512, rank=8}}",0,"Question{QuestionCommittee{λ=26055/16384, rank=7}}",0,"Question{QuestionCommittee{λ=1119/1024, rank=3}}",0,"Question{QuestionCommittee{λ=131737/131072, rank=3}}",0,"Question{QuestionCommittee{λ=273069/262144, rank=5}}",0,"Question{QuestionCommittee{λ=465/256, rank=7}}",0,"Question{QuestionCommittee{λ=4609/4096, rank=4}}",0,"Question{QuestionCommittee{λ=645/512, rank=8}}",0,"Question{QuestionCommittee{λ=465/256, rank=4}}",0,"Question{QuestionCommittee{λ=569/512, rank=3}}"
81,0,"Question{QuestionCommittee{λ=25691/8192, rank=5}}",0,"Question{QuestionCommittee{λ=9769/8192, rank=2}}",0,"Question{QuestionCommittee{λ=2219/2048, rank=3}}",0,"Question{QuestionCommittee{λ=2561/2048, rank=2}}",0,"Question{QuestionCommittee{λ=275/256, rank=4}}",0,"Question{QuestionCommittee{λ=3055/2048, rank=3}}",0,"Question{QuestionCommittee{λ=351/256, rank=2}}",0,"Question{QuestionCommittee{λ=4457/4096, rank=6}}",0,"Question{QuestionCommittee{λ=32743/16384, rank=8}}",0,"Question{QuestionCommittee{λ=13113/8192, rank=5}}"
82,0,"Question{QuestionCommittee{λ=147/128, rank=3}}",0,"Question{QuestionCommittee{λ=3321/2048, rank=3}}",0,"Question{QuestionCommittee{λ=4419/4096, rank=3}}",0,"Question{QuestionCommittee{λ=1195/1024, rank=6}}",0,"Question{QuestionCommittee{λ=2523/2048, rank=8}}",0,"Question{QuestionCommittee{λ=6129/4096, rank=3}}",0,"Question{QuestionCommittee{λ=275/256, rank=1}}",0,"Question{QuestionCommittee{λ=29513/16384, rank=4}}",0,"Question{QuestionCommittee{λ=531/512, rank=6}}",0,"Question{QuestionCommittee{λ=2789/2048, rank=7}}"
83,0,"Question{QuestionCommittee{λ=275/256, rank=3}}",0,"Question{QuestionCommittee{λ=531/512, rank=4}}",0,"Question{QuestionCommittee{λ=531/512, rank=6}}",0,"Question{QuestionCommittee{λ=1937/512, rank=8}}",0,"Question{QuestionCommittee{λ=531/512, rank=4}}",0,"Question{QuestionCommittee{λ=12239/8192, rank=3}}",0,"Question{QuestionCommittee{λ=9237/8192, rank=4}}",0,"Question{QuestionCommittee{λ=873/512, rank=7}}",0,"Question{QuestionCommittee{λ=1081/1024, rank=6}}",0,"Question{QuestionCommittee{λ=4153/4096, rank=2}}"
84,0,"Question{QuestionCommittee{λ=531/512, rank=3}}",0,"Question{QuestionCommittee{λ=19557/16384, rank=2}}",0,"Question{QuestionCommittee{λ=607/512, rank=5}}",0,"Question{QuestionCommittee{λ=5103/4096, rank=2}}",0,"Question{QuestionCommittee{λ=4343/4096, rank=2}}",0,"Question{QuestionCommittee{λ=531/512, rank=4}}",0,"Question{QuestionCommittee{λ=569/512, rank=1}}",0,"Question{QuestionCommittee{λ=4647/4096, rank=3}}",0,"Question{QuestionCommittee{λ=65467/32768, rank=8}}",0,"Question{QuestionCommittee{λ=26207/16384, rank=5}}"
85,0,"Question{QuestionCommittee{λ=51401/16384, rank=5}}",0,"Question{QuestionCommittee{λ=2599/2048, rank=1}}",0,"Question{QuestionCommittee{λ=8401/8192, rank=7}}",0,"Question{QuestionCommittee{λ=683/512, rank=4}}",0,"Question{QuestionCommittee{λ=4381/4096, rank=7}}",0,"Question{QuestionCommittee{λ=911/512, rank=7}}",0,"Question{QuestionCommittee{λ=721/512, rank=2}}",0,"Question{QuestionCommittee{λ=10377/8192, rank=2}}",0,"Question{QuestionCommittee{λ=949/512, rank=4}}",0,"Question{QuestionCommittee{λ=8325/8192, rank=2}}"
86,0,"Question{QuestionCommittee{λ=9389/8192, rank=1}}",0,"Question{QuestionCommittee{λ=4043/2048, rank=8}}",0,"Question{QuestionCommittee{λ=2333/2048, rank=2}}",0,"Question{QuestionCommittee{λ=2409/2048, rank=6}}",0,"Question{QuestionCommittee{λ=546119/524288, rank=5}}",0,"Question{QuestionCommittee{λ=2409/2048, rank=1}}",0,"Question{QuestionCommittee{λ=18455/16384, rank=4}}",0,"Question{QuestionCommittee{λ=1765/1024, rank=7}}",0,"Question{QuestionCommittee{λ=83/64, rank=1}}",0,"Question{QuestionCommittee{λ=5559/4096, rank=7}}"
87,0,"Question{QuestionCommittee{λ=102783/32768, rank=5}}",0,"Question{QuestionCommittee{λ=6623/4096, rank=3}}",0,"Question{QuestionCommittee{λ=163821/8192, rank=8}}",0,"Question{QuestionCommittee{λ=1385/1024, rank=5}}",0,"Question{QuestionCommittee{λ=645/512, rank=1}}",0,"Question{QuestionCommittee{λ=24459/16384, rank=3}}",0,"Question{QuestionCommittee{λ=275/256, rank=6}}",0,"Question{QuestionCommittee{λ=59007/32768, rank=4}}",0,"Question{QuestionCommittee{λ=2143/2048, rank=6}}",0,"Question{QuestionCommittee{λ=2143/2048, rank=4}}"
