i,qV(1)/qC(0),Run 1 of 10,qV(1)/qC(0),Run 2 of 10,qV(1)/qC(0),Run 3 of 10,qV(1)/qC(0),Run 4 of 10,qV(1)/qC(0),Run 5 of 10,qV(1)/qC(0),Run 6 of 10,qV(1)/qC(0),Run 7 of 10,qV(1)/qC(0),Run 8 of 10,qV(1)/qC(0),Run 9 of 10,qV(1)/qC(0),Run 10 of 10
47,0,"Question{QuestionCommittee{λ=35/16, rank=6}}",0,"Question{QuestionCommittee{λ=35/16, rank=7}}",0,"Question{QuestionCommittee{λ=147/128, rank=1}}",0,"Question{QuestionCommittee{λ=351/256, rank=5}}",0,"Question{QuestionCommittee{λ=3513/1024, rank=8}}",0,"Question{QuestionCommittee{λ=35/16, rank=1}}",0,"Question{QuestionCommittee{λ=569/512, rank=4}}",0,"Question{QuestionCommittee{λ=147/128, rank=1}}",0,"Question{QuestionCommittee{λ=121/64, rank=1}}",0,"Question{QuestionCommittee{λ=51/32, rank=4}}"
48,0,"Question{QuestionCommittee{λ=51/32, rank=8}}",0,"Question{QuestionCommittee{λ=51/32, rank=7}}",0,"Question{QuestionCommittee{λ=2485/2048, rank=7}}",0,"Question{QuestionCommittee{λ=35/16, rank=1}}",0,"Question{QuestionCommittee{λ=83/64, rank=5}}",0,"Question{QuestionCommittee{λ=83/64, rank=5}}",0,"Question{QuestionCommittee{λ=569/512, rank=5}}",0,"Question{QuestionCommittee{λ=35/16, rank=7}}",0,"Question{QuestionCommittee{λ=147/128, rank=3}}",0,"Question{QuestionCommittee{λ=83/64, rank=4}}"
49,0,"Question{QuestionCommittee{λ=51/32, rank=6}}",0,"Question{QuestionCommittee{λ=121/64, rank=7}}",0,"Question{QuestionCommittee{λ=1993/1024, rank=5}}",0,"Question{QuestionCommittee{λ=721/512, rank=5}}",0,"Question{QuestionCommittee{λ=275/256, rank=1}}",0,"Question{QuestionCommittee{λ=3777/2048, rank=6}}",0,"Question{QuestionCommittee{λ=1157/1024, rank=4}}",0,"Question{QuestionCommittee{λ=51/32, rank=7}}",0,"Question{QuestionCommittee{λ=313/256, rank=3}}",0,"Question{QuestionCommittee{λ=4267/4096, rank=6}}"
50,0,"Question{QuestionCommittee{λ=83/64, rank=7}}",0,"Question{QuestionCommittee{λ=389/256, rank=6}}",0,"Question{QuestionCommittee{λ=147/128, rank=3}}",0,"Question{QuestionCommittee{λ=121/64, rank=8}}",0,"Question{QuestionCommittee{λ=147/128, rank=4}}",0,"Question{QuestionCommittee{λ=275/256, rank=8}}",0,"Question{QuestionCommittee{λ=121/64, rank=3}}",0,"Question{QuestionCommittee{λ=1157/1024, rank=5}}",0,"Question{QuestionCommittee{λ=21761/16384, rank=7}}",0,"Question{QuestionCommittee{λ=83/64, rank=5}}"
51,0,"Question{QuestionCommittee{λ=83/64, rank=1}}",0,"Question{QuestionCommittee{λ=185/128, rank=5}}",0,"Question{QuestionCommittee{λ=23/4, rank=2}}",0,"Question{QuestionCommittee{λ=2259/1024, rank=7}}",0,"Question{QuestionCommittee{λ=35/16, rank=3}}",0,"Question{QuestionCommittee{λ=1157/1024, rank=3}}",0,"Question{QuestionCommittee{λ=2333/2048, rank=4}}",0,"Question{QuestionCommittee{λ=83/64, rank=7}}",0,"Question{QuestionCommittee{λ=607/512, rank=3}}",0,"Question{QuestionCommittee{λ=51/32, rank=8}}"
52,0,"Question{QuestionCommittee{λ=83/64, rank=3}}",0,"Question{QuestionCommittee{λ=275/256, rank=1}}",0,"Question{QuestionCommittee{λ=313/256, rank=1}}",0,"Question{QuestionCommittee{λ=147/128, rank=2}}",0,"Question{QuestionCommittee{λ=51/32, rank=3}}",0,"Question{QuestionCommittee{λ=147/128, rank=5}}",0,"Question{QuestionCommittee{λ=223/128, rank=3}}",0,"Question{QuestionCommittee{λ=147/128, rank=2}}",0,"Question{QuestionCommittee{λ=159/64, rank=8}}",0,"Question{QuestionCommittee{λ=147/128, rank=1}}"
53,0,"Question{QuestionCommittee{λ=147/128, rank=1}}",0,"Question{QuestionCommittee{λ=147/128, rank=2}}",0,"Question{QuestionCommittee{λ=4989/4096, rank=7}}",0,"Question{QuestionCommittee{λ=1423/1024, rank=5}}",0,"Question{QuestionCommittee{λ=351/256, rank=2}}",0,"Question{QuestionCommittee{λ=7573/4096, rank=6}}",0,"Question{QuestionCommittee{λ=51/32, rank=1}}",0,"Question{QuestionCommittee{λ=1043/1024, rank=4}}",0,"Question{QuestionCommittee{λ=43503/32768, rank=7}}",0,"Question{QuestionCommittee{λ=83/64, rank=3}}"
54,0,"Question{QuestionCommittee{λ=51/32, rank=5}}",0,"Question{QuestionCommittee{λ=569/512, rank=1}}",0,"Question{QuestionCommittee{λ=51/32, rank=8}}",0,"Question{QuestionCommittee{λ=313/256, rank=2}}",0,"Question{QuestionCommittee{λ=147/128, rank=5}}",0,"Question{QuestionCommittee{λ=2295/2048, rank=3}}",0,"Question{QuestionCommittee{λ=4647/4096, rank=4}}",0,"Question{QuestionCommittee{λ=147/128, rank=7}}",0,"Question{QuestionCommittee{λ=35/16, rank=5}}",0,"Question{QuestionCommittee{λ=147/128, rank=3}}"
55,0,"Question{QuestionCommittee{λ=83/64, rank=8}}",0,"Question{QuestionCommittee{λ=389/256, rank=5}}",0,"Question{QuestionCommittee{λ=147/128, rank=6}}",0,"Question{QuestionCommittee{λ=645/512, rank=2}}",0,"Question{QuestionCommittee{λ=83/64, rank=3}}",0,"Question{QuestionCommittee{λ=275/256, rank=5}}",0,"Question{QuestionCommittee{λ=1157/1024, rank=5}}",0,"Question{QuestionCommittee{λ=35/16, rank=6}}",0,"Question{QuestionCommittee{λ=185/128, rank=6}}",0,"Question{QuestionCommittee{λ=313/256, rank=3}}"
56,0,"Question{QuestionCommittee{λ=275/256, rank=1}}",0,"Question{QuestionCommittee{λ=759/512, rank=5}}",0,"Question{QuestionCommittee{λ=4005/2048, rank=5}}",0,"Question{QuestionCommittee{λ=261/128, rank=8}}",0,"Question{QuestionCommittee{λ=683/512, rank=2}}",0,"Question{QuestionCommittee{λ=531/512, rank=5}}",0,"Question{QuestionCommittee{λ=147/128, rank=7}}",0,"Question{QuestionCommittee{λ=2295/2048, rank=5}}",0,"Question{QuestionCommittee{λ=223/128, rank=1}}",0,"Question{QuestionCommittee{λ=147/128, rank=2}}"
57,0,"Question{QuestionCommittee{λ=114499/65536, rank=2}}",0,"Question{QuestionCommittee{λ=1119/1024, rank=1}}",0,"Question{QuestionCommittee{λ=7991/4096, rank=5}}",0,"Question{QuestionCommittee{λ=2827/2048, rank=5}}",0,"Question{QuestionCommittee{λ=147/128, rank=3}}",0,"Question{QuestionCommittee{λ=1081/1024, rank=5}}",0,"Question{QuestionCommittee{λ=27/8, rank=8}}",0,"Question{QuestionCommittee{λ=275/256, rank=7}}",0,"Question{QuestionCommittee{λ=51/32, rank=2}}",0,"Question{QuestionCommittee{λ=275/256, rank=2}}"
58,0,"Question{QuestionCommittee{λ=147/128, rank=7}}",0,"Question{QuestionCommittee{λ=89/32, rank=3}}",0,"Question{QuestionCommittee{λ=51/32, rank=4}}",0,"Question{QuestionCommittee{λ=51/32, rank=4}}",0,"Question{QuestionCommittee{λ=223/128, rank=6}}",0,"Question{QuestionCommittee{λ=569/512, rank=8}}",0,"Question{QuestionCommittee{λ=427/256, rank=3}}",0,"Question{QuestionCommittee{λ=51/32, rank=3}}",0,"Question{QuestionCommittee{λ=51/32, rank=5}}",0,"Question{QuestionCommittee{λ=313/256, rank=1}}"
59,0,"Question{QuestionCommittee{λ=83/64, rank=4}}",0,"Question{QuestionCommittee{λ=223/128, rank=7}}",0,"Question{QuestionCommittee{λ=275/256, rank=3}}",0,"Question{QuestionCommittee{λ=51/32, rank=3}}",0,"Question{QuestionCommittee{λ=313/256, rank=4}}",0,"Question{QuestionCommittee{λ=15127/8192, rank=6}}",0,"Question{QuestionCommittee{λ=51/32, rank=6}}",0,"Question{QuestionCommittee{λ=275/256, rank=1}}",0,"Question{QuestionCommittee{λ=351/256, rank=6}}",0,"Question{QuestionCommittee{λ=185/128, rank=5}}"
60,0,"Question{QuestionCommittee{λ=83/64, rank=6}}",0,"Question{QuestionCommittee{λ=159/64, rank=3}}",0,"Question{QuestionCommittee{λ=27/8, rank=2}}",0,"Question{QuestionCommittee{λ=1271/1024, rank=2}}",0,"Question{QuestionCommittee{λ=427/256, rank=6}}",0,"Question{QuestionCommittee{λ=27/8, rank=4}}",0,"Question{QuestionCommittee{λ=313/256, rank=7}}",0,"Question{QuestionCommittee{λ=83/64, rank=3}}",0,"Question{QuestionCommittee{λ=683/512, rank=6}}",0,"Question{QuestionCommittee{λ=645/512, rank=1}}"
61,0,"Question{QuestionCommittee{λ=531/512, rank=1}}",0,"Question{QuestionCommittee{λ=349/64, rank=8}}",0,"Question{QuestionCommittee{λ=83/64, rank=4}}",0,"Question{QuestionCommittee{λ=51/32, rank=1}}",0,"Question{QuestionCommittee{λ=569/512, rank=1}}",0,"Question{QuestionCommittee{λ=2181/2048, rank=5}}",0,"Question{QuestionCommittee{λ=35/16, rank=8}}",0,"Question{QuestionCommittee{λ=275/256, rank=2}}",0,"Question{QuestionCommittee{λ=83/64, rank=2}}",0,"Question{QuestionCommittee{λ=389/256, rank=5}}"
62,0,"Question{QuestionCommittee{λ=229017/131072, rank=2}}",0,"Question{QuestionCommittee{λ=531/512, rank=4}}",0,"Question{QuestionCommittee{λ=185/128, rank=4}}",0,"Question{QuestionCommittee{λ=5635/4096, rank=5}}",0,"Question{QuestionCommittee{λ=1385/1024, rank=2}}",0,"Question{QuestionCommittee{λ=1157/1024, rank=8}}",0,"Question{QuestionCommittee{λ=1233/1024, rank=2}}",0,"Question{QuestionCommittee{λ=147/128, rank=3}}",0,"Question{QuestionCommittee{λ=299/128, rank=8}}",0,"Question{QuestionCommittee{λ=8553/8192, rank=6}}"
63,0,"Question{QuestionCommittee{λ=147/128, rank=3}}",0,"Question{QuestionCommittee{λ=2219/2048, rank=1}}",0,"Question{QuestionCommittee{λ=9997/8192, rank=7}}",0,"Question{QuestionCommittee{λ=4499/2048, rank=7}}",0,"Question{QuestionCommittee{λ=873/512, rank=6}}",0,"Question{QuestionCommittee{λ=30273/16384, rank=6}}",0,"Question{QuestionCommittee{λ=835/512, rank=3}}",0,"Question{QuestionCommittee{λ=2105/2048, rank=4}}",0,"Question{QuestionCommittee{λ=1385/1024, rank=6}}",0,"Question{QuestionCommittee{λ=147/128, rank=4}}"
64,0,"Question{QuestionCommittee{λ=1043/1024, rank=1}}",0,"Question{QuestionCommittee{λ=299/128, rank=3}}",0,"Question{QuestionCommittee{λ=35/16, rank=2}}",0,"Question{QuestionCommittee{λ=83/64, rank=3}}",0,"Question{QuestionCommittee{λ=35/16, rank=7}}",0,"Question{QuestionCommittee{λ=35/16, rank=4}}",0,"Question{QuestionCommittee{λ=83/64, rank=6}}",0,"Question{QuestionCommittee{λ=531/512, rank=7}}",0,"Question{QuestionCommittee{λ=2751/2048, rank=6}}",0,"Question{QuestionCommittee{λ=1271/1024, rank=1}}"
65,0,"Question{QuestionCommittee{λ=147/128, rank=8}}",0,"Question{QuestionCommittee{λ=797/512, rank=6}}",0,"Question{QuestionCommittee{λ=531/512, rank=3}}",0,"Question{QuestionCommittee{λ=83/64, rank=1}}",0,"Question{QuestionCommittee{λ=2751/2048, rank=2}}",0,"Question{QuestionCommittee{λ=35/16, rank=2}}",0,"Question{QuestionCommittee{λ=607/512, rank=7}}",0,"Question{QuestionCommittee{λ=185/128, rank=8}}",0,"Question{QuestionCommittee{λ=147/128, rank=2}}",0,"Question{QuestionCommittee{λ=759/512, rank=5}}"
66,0,"Question{QuestionCommittee{λ=2105/2048, rank=1}}",0,"Question{QuestionCommittee{λ=1575/1024, rank=6}}",0,"Question{QuestionCommittee{λ=1043/1024, rank=3}}",0,"Question{QuestionCommittee{λ=503/256, rank=8}}",0,"Question{QuestionCommittee{λ=1727/1024, rank=6}}",0,"Question{QuestionCommittee{λ=4343/4096, rank=5}}",0,"Question{QuestionCommittee{λ=83/64, rank=1}}",0,"Question{QuestionCommittee{λ=4609/4096, rank=5}}",0,"Question{QuestionCommittee{λ=86987/65536, rank=7}}",0,"Question{QuestionCommittee{λ=121/64, rank=8}}"
67,0,"Question{QuestionCommittee{λ=275/256, rank=7}}",0,"Question{QuestionCommittee{λ=427/256, rank=7}}",0,"Question{QuestionCommittee{λ=19975/16384, rank=7}}",0,"Question{QuestionCommittee{λ=11289/8192, rank=5}}",0,"Question{QuestionCommittee{λ=1119/1024, rank=1}}",0,"Question{QuestionCommittee{λ=51/32, rank=2}}",0,"Question{QuestionCommittee{λ=1233/1024, rank=7}}",0,"Question{QuestionCommittee{λ=51/32, rank=6}}",0,"Question{QuestionCommittee{λ=427/256, rank=1}}",0,"Question{QuestionCommittee{λ=2523/2048, rank=1}}"
68,0,"Question{QuestionCommittee{λ=4229/4096, rank=1}}",0,"Question{QuestionCommittee{λ=275/256, rank=2}}",0,"Question{QuestionCommittee{λ=15963/8192, rank=5}}",0,"Question{QuestionCommittee{λ=83/64, rank=4}}",0,"Question{QuestionCommittee{λ=5521/4096, rank=2}}",0,"Question{QuestionCommittee{λ=51/32, rank=1}}",0,"Question{QuestionCommittee{λ=2447/2048, rank=2}}",0,"Question{QuestionCommittee{λ=83/64, rank=6}}",0,"Question{QuestionCommittee{λ=313/256, rank=2}}",0,"Question{QuestionCommittee{λ=159/64, rank=7}}"
69,0,"Question{QuestionCommittee{λ=275/256, rank=8}}",0,"Question{QuestionCommittee{λ=1043/1024, rank=4}}",0,"Question{QuestionCommittee{λ=645/512, rank=1}}",0,"Question{QuestionCommittee{λ=22597/16384, rank=5}}",0,"Question{QuestionCommittee{λ=3473/2048, rank=6}}",0,"Question{QuestionCommittee{λ=51/32, rank=4}}",0,"Question{QuestionCommittee{λ=147/128, rank=6}}",0,"Question{QuestionCommittee{λ=4229/4096, rank=4}}",0,"Question{QuestionCommittee{λ=51/32, rank=4}}",0,"Question{QuestionCommittee{λ=607/512, rank=3}}"
70,0,"Question{QuestionCommittee{λ=185/128, rank=6}}",0,"Question{QuestionCommittee{λ=1537/1024, rank=5}}",0,"Question{QuestionCommittee{λ=121/64, rank=8}}",0,"Question{QuestionCommittee{λ=2561/2048, rank=2}}",0,"Question{QuestionCommittee{λ=6965/4096, rank=6}}",0,"Question{QuestionCommittee{λ=83/64, rank=1}}",0,"Question{QuestionCommittee{λ=147/128, rank=1}}",0,"Question{QuestionCommittee{λ=275/256, rank=3}}",0,"Question{QuestionCommittee{λ=5521/4096, rank=6}}",0,"Question{QuestionCommittee{λ=17125/16384, rank=6}}"
71,0,"Question{QuestionCommittee{λ=351/256, rank=6}}",0,"Question{QuestionCommittee{λ=579/256, rank=3}}",0,"Question{QuestionCommittee{λ=351/256, rank=4}}",0,"Question{QuestionCommittee{λ=8979/4096, rank=7}}",0,"Question{QuestionCommittee{λ=13949/8192, rank=6}}",0,"Question{QuestionCommittee{λ=60527/32768, rank=6}}",0,"Question{QuestionCommittee{λ=275/256, rank=1}}",0,"Question{QuestionCommittee{λ=531/512, rank=3}}",0,"Question{QuestionCommittee{λ=1233/1024, rank=3}}",0,"Question{QuestionCommittee{λ=531/512, rank=2}}"
72,0,"Question{QuestionCommittee{λ=275/256, rank=3}}",0,"Question{QuestionCommittee{λ=4457/4096, rank=1}}",0,"Question{QuestionCommittee{λ=261/128, rank=8}}",0,"Question{QuestionCommittee{λ=147/128, rank=4}}",0,"Question{QuestionCommittee{λ=607/512, rank=4}}",0,"Question{QuestionCommittee{λ=121035/65536, rank=6}}",0,"Question{QuestionCommittee{λ=2295/2048, rank=5}}",0,"Question{QuestionCommittee{λ=1081/1024, rank=3}}",0,"Question{QuestionCommittee{λ=2447/2048, rank=3}}",0,"Question{QuestionCommittee{λ=1499/1024, rank=5}}"
73,0,"Question{QuestionCommittee{λ=569/512, rank=8}}",0,"Question{QuestionCommittee{λ=835/512, rank=7}}",0,"Question{QuestionCommittee{λ=275/256, rank=6}}",0,"Question{QuestionCommittee{λ=1025/512, rank=8}}",0,"Question{QuestionCommittee{λ=27879/16384, rank=6}}",0,"Question{QuestionCommittee{λ=242089/131072, rank=6}}",0,"Question{QuestionCommittee{λ=531/512, rank=1}}",0,"Question{QuestionCommittee{λ=531/512, rank=1}}",0,"Question{QuestionCommittee{λ=83/64, rank=5}}",0,"Question{QuestionCommittee{λ=1081/1024, rank=2}}"
74,0,"Question{QuestionCommittee{λ=721/512, rank=6}}",0,"Question{QuestionCommittee{λ=3169/2048, rank=6}}",0,"Question{QuestionCommittee{λ=39969/32768, rank=7}}",0,"Question{QuestionCommittee{λ=147/128, rank=3}}",0,"Question{QuestionCommittee{λ=55777/32768, rank=6}}",0,"Question{QuestionCommittee{λ=147/128, rank=1}}",0,"Question{QuestionCommittee{λ=9275/8192, rank=4}}",0,"Question{QuestionCommittee{λ=531/512, rank=2}}",0,"Question{QuestionCommittee{λ=4913/4096, rank=3}}",0,"Question{QuestionCommittee{λ=1195/1024, rank=3}}"
75,0,"Question{QuestionCommittee{λ=8439/8192, rank=1}}",0,"Question{QuestionCommittee{λ=1139/512, rank=3}}",0,"Question{QuestionCommittee{λ=51/32, rank=2}}",0,"Question{QuestionCommittee{λ=759/512, rank=6}}",0,"Question{QuestionCommittee{λ=313/256, rank=3}}",0,"Question{QuestionCommittee{λ=4571/4096, rank=3}}",0,"Question{QuestionCommittee{λ=51/32, rank=8}}",0,"Question{QuestionCommittee{λ=9237/8192, rank=5}}",0,"Question{QuestionCommittee{λ=11023/8192, rank=6}}",0,"Question{QuestionCommittee{λ=2371/2048, rank=3}}"
76,0,"Question{QuestionCommittee{λ=1157/1024, rank=8}}",0,"Question{QuestionCommittee{λ=1651/1024, rank=7}}",0,"Question{QuestionCommittee{λ=541/256, rank=8}}",0,"Question{QuestionCommittee{λ=5141/4096, rank=2}}",0,"Question{QuestionCommittee{λ=2257/2048, rank=1}}",0,"Question{QuestionCommittee{λ=883/256, rank=7}}",0,"Question{QuestionCommittee{λ=313/256, rank=6}}",0,"Question{QuestionCommittee{λ=389/256, rank=8}}",0,"Question{QuestionCommittee{λ=607/512, rank=2}}",0,"Question{QuestionCommittee{λ=34269/32768, rank=6}}"
77,0,"Question{QuestionCommittee{λ=147/128, rank=4}}",0,"Question{QuestionCommittee{λ=8933/8192, rank=1}}",0,"Question{QuestionCommittee{λ=531/512, rank=6}}",0,"Question{QuestionCommittee{λ=1537/1024, rank=6}}",0,"Question{QuestionCommittee{λ=275/256, rank=5}}",0,"Question{QuestionCommittee{λ=2295/2048, rank=8}}",0,"Question{QuestionCommittee{λ=4875/4096, rank=2}}",0,"Question{QuestionCommittee{λ=797/512, rank=8}}",0,"Question{QuestionCommittee{λ=1233/1024, rank=2}}",0,"Question{QuestionCommittee{λ=299/128, rank=7}}"
78,0,"Question{QuestionCommittee{λ=275/256, rank=4}}",0,"Question{QuestionCommittee{λ=3055/2048, rank=5}}",0,"Question{QuestionCommittee{λ=79919/65536, rank=7}}",0,"Question{QuestionCommittee{λ=17977/8192, rank=7}}",0,"Question{QuestionCommittee{λ=4533/4096, rank=1}}",0,"Question{QuestionCommittee{λ=8667/8192, rank=5}}",0,"Question{QuestionCommittee{λ=4571/4096, rank=5}}",0,"Question{QuestionCommittee{λ=1081/1024, rank=7}}",0,"Question{QuestionCommittee{λ=9845/8192, rank=3}}",0,"Question{QuestionCommittee{λ=4761/4096, rank=3}}"
79,0,"Question{QuestionCommittee{λ=569/512, rank=3}}",0,"Question{QuestionCommittee{λ=17847/16384, rank=1}}",0,"Question{QuestionCommittee{λ=31907/16384, rank=5}}",0,"Question{QuestionCommittee{λ=3093/2048, rank=6}}",0,"Question{QuestionCommittee{λ=11023/8192, rank=2}}",0,"Question{QuestionCommittee{λ=484197/262144, rank=6}}",0,"Question{QuestionCommittee{λ=645/512, rank=6}}",0,"Question{QuestionCommittee{λ=1043/1024, rank=1}}",0,"Question{QuestionCommittee{λ=835/512, rank=1}}",0,"Question{QuestionCommittee{λ=9541/8192, rank=3}}"
80,0,"Question{QuestionCommittee{λ=83/64, rank=5}}",0,"Question{QuestionCommittee{λ=35675/32768, rank=1}}",0,"Question{QuestionCommittee{λ=63795/32768, rank=5}}",0,"Question{QuestionCommittee{λ=6167/4096, rank=6}}",0,"Question{QuestionCommittee{λ=111573/65536, rank=6}}",0,"Question{QuestionCommittee{λ=83/64, rank=2}}",0,"Question{QuestionCommittee{λ=9731/8192, rank=2}}",0,"Question{QuestionCommittee{λ=1613/1024, rank=8}}",0,"Question{QuestionCommittee{λ=1651/1024, rank=1}}",0,"Question{QuestionCommittee{λ=275/256, rank=4}}"
81,0,"Question{QuestionCommittee{λ=1119/1024, rank=3}}",0,"Question{QuestionCommittee{λ=6357/4096, rank=6}}",0,"Question{QuestionCommittee{λ=83/64, rank=2}}",0,"Question{QuestionCommittee{λ=275/256, rank=4}}",0,"Question{QuestionCommittee{λ=9047/8192, rank=1}}",0,"Question{QuestionCommittee{λ=1747/512, rank=7}}",0,"Question{QuestionCommittee{λ=2485/2048, rank=7}}",0,"Question{QuestionCommittee{λ=8477/8192, rank=4}}",0,"Question{QuestionCommittee{λ=617/256, rank=8}}",0,"Question{QuestionCommittee{λ=2979/2048, rank=5}}"
82,0,"Question{QuestionCommittee{λ=16897/16384, rank=1}}",0,"Question{QuestionCommittee{λ=71331/65536, rank=1}}",0,"Question{QuestionCommittee{λ=683/512, rank=4}}",0,"Question{QuestionCommittee{λ=35973/16384, rank=7}}",0,"Question{QuestionCommittee{λ=607/512, rank=3}}",0,"Question{QuestionCommittee{λ=4609/4096, rank=8}}",0,"Question{QuestionCommittee{λ=1689/1024, rank=3}}",0,"Question{QuestionCommittee{λ=16973/16384, rank=4}}",0,"Question{QuestionCommittee{λ=22065/16384, rank=6}}",0,"Question{QuestionCommittee{λ=5027/4096, rank=1}}"
83,0,"Question{QuestionCommittee{λ=2295/2048, rank=8}}",0,"Question{QuestionCommittee{λ=2067/2048, rank=4}}",0,"Question{QuestionCommittee{λ=1271/1024, rank=1}}",0,"Question{QuestionCommittee{λ=71965/32768, rank=7}}",0,"Question{QuestionCommittee{λ=1195/1024, rank=3}}",0,"Question{QuestionCommittee{λ=3475/1024, rank=7}}",0,"Question{QuestionCommittee{λ=3397/2048, rank=3}}",0,"Question{QuestionCommittee{λ=18455/16384, rank=5}}",0,"Question{QuestionCommittee{λ=3321/2048, rank=1}}",0,"Question{QuestionCommittee{λ=5939/4096, rank=5}}"
84,0,"Question{QuestionCommittee{λ=569/512, rank=4}}",0,"Question{QuestionCommittee{λ=4153/4096, rank=4}}",0,"Question{QuestionCommittee{λ=1043/1024, rank=6}}",0,"Question{QuestionCommittee{λ=143911/65536, rank=7}}",0,"Question{QuestionCommittee{λ=2409/2048, rank=3}}",0,"Question{QuestionCommittee{λ=17353/16384, rank=5}}",0,"Question{QuestionCommittee{λ=1271/1024, rank=6}}",0,"Question{QuestionCommittee{λ=3245/2048, rank=8}}",0,"Question{QuestionCommittee{λ=44149/32768, rank=6}}",0,"Question{QuestionCommittee{λ=223/128, rank=8}}"
85,0,"Question{QuestionCommittee{λ=1119/1024, rank=4}}",0,"Question{QuestionCommittee{λ=142681/131072, rank=1}}",0,"Question{QuestionCommittee{λ=2105/2048, rank=3}}",0,"Question{QuestionCommittee{λ=287841/131072, rank=7}}",0,"Question{QuestionCommittee{λ=22065/16384, rank=2}}",0,"Question{QuestionCommittee{λ=275/256, rank=1}}",0,"Question{QuestionCommittee{λ=2523/2048, rank=6}}",0,"Question{QuestionCommittee{λ=147/128, rank=6}}",0,"Question{QuestionCommittee{λ=88317/65536, rank=6}}",0,"Question{QuestionCommittee{λ=68557/65536, rank=6}}"
86,0,"Question{QuestionCommittee{λ=458015/262144, rank=2}}",0,"Question{QuestionCommittee{λ=3321/2048, rank=7}}",0,"Question{QuestionCommittee{λ=127609/65536, rank=5}}",0,"Question{QuestionCommittee{λ=12353/8192, rank=6}}",0,"Question{QuestionCommittee{λ=531/512, rank=5}}",0,"Question{QuestionCommittee{λ=9237/8192, rank=8}}",0,"Question{QuestionCommittee{λ=1043/1024, rank=1}}",0,"Question{QuestionCommittee{λ=1081/1024, rank=2}}",0,"Question{QuestionCommittee{λ=2447/2048, rank=2}}",0,"Question{QuestionCommittee{λ=10073/8192, rank=1}}"
87,0,"Question{QuestionCommittee{λ=2257/2048, rank=4}}",0,"Question{QuestionCommittee{λ=6129/4096, rank=5}}",0,"Question{QuestionCommittee{λ=1063/512, rank=8}}",0,"Question{QuestionCommittee{λ=45175/32768, rank=5}}",0,"Question{QuestionCommittee{λ=44149/32768, rank=2}}",0,"Question{QuestionCommittee{λ=531/512, rank=1}}",0,"Question{QuestionCommittee{λ=2105/2048, rank=1}}",0,"Question{QuestionCommittee{λ=2067/2048, rank=1}}",0,"Question{QuestionCommittee{λ=173955/131072, rank=7}}",0,"Question{QuestionCommittee{λ=2143/2048, rank=2}}"
