i,qV(1)/qC(0),Run 1 of 10,qV(1)/qC(0),Run 2 of 10,qV(1)/qC(0),Run 3 of 10,qV(1)/qC(0),Run 4 of 10,qV(1)/qC(0),Run 5 of 10,qV(1)/qC(0),Run 6 of 10,qV(1)/qC(0),Run 7 of 10,qV(1)/qC(0),Run 8 of 10,qV(1)/qC(0),Run 9 of 10,qV(1)/qC(0),Run 10 of 10
47,0,"Question{QuestionCommittee{λ=51/32, rank=6}}",0,"Question{QuestionCommittee{λ=313/256, rank=4}}",0,"Question{QuestionCommittee{λ=4765/2048, rank=7}}",0,"Question{QuestionCommittee{λ=147/128, rank=4}}",0,"Question{QuestionCommittee{λ=645/512, rank=8}}",0,"Question{QuestionCommittee{λ=1043/1024, rank=1}}",0,"Question{QuestionCommittee{λ=4495/4096, rank=5}}",0,"Question{QuestionCommittee{λ=83/64, rank=7}}",0,"Question{QuestionCommittee{λ=83/64, rank=2}}",0,"Question{QuestionCommittee{λ=35/16, rank=7}}"
48,0,"Question{QuestionCommittee{λ=531/512, rank=3}}",0,"Question{QuestionCommittee{λ=147/128, rank=1}}",0,"Question{QuestionCommittee{λ=275/256, rank=5}}",0,"Question{QuestionCommittee{λ=83/64, rank=1}}",0,"Question{QuestionCommittee{λ=121/64, rank=7}}",0,"Question{QuestionCommittee{λ=147/128, rank=2}}",0,"Question{QuestionCommittee{λ=313/256, rank=2}}",0,"Question{QuestionCommittee{λ=147/128, rank=1}}",0,"Question{QuestionCommittee{λ=35/16, rank=5}}",0,"Question{QuestionCommittee{λ=569/512, rank=3}}"
49,0,"Question{QuestionCommittee{λ=351/256, rank=2}}",0,"Question{QuestionCommittee{λ=313/256, rank=1}}",0,"Question{QuestionCommittee{λ=83/64, rank=2}}",0,"Question{QuestionCommittee{λ=51/32, rank=7}}",0,"Question{QuestionCommittee{λ=51/32, rank=3}}",0,"Question{QuestionCommittee{λ=2105/2048, rank=1}}",0,"Question{QuestionCommittee{λ=8971/8192, rank=5}}",0,"Question{QuestionCommittee{λ=2829/1024, rank=8}}",0,"Question{QuestionCommittee{λ=1081/1024, rank=3}}",0,"Question{QuestionCommittee{λ=51/32, rank=7}}"
50,0,"Question{QuestionCommittee{λ=275/256, rank=5}}",0,"Question{QuestionCommittee{λ=51/32, rank=7}}",0,"Question{QuestionCommittee{λ=9549/4096, rank=7}}",0,"Question{QuestionCommittee{λ=147/128, rank=1}}",0,"Question{QuestionCommittee{λ=121/64, rank=6}}",0,"Question{QuestionCommittee{λ=313/256, rank=2}}",0,"Question{QuestionCommittee{λ=21/2, rank=6}}",0,"Question{QuestionCommittee{λ=147/128, rank=4}}",0,"Question{QuestionCommittee{λ=185/128, rank=4}}",0,"Question{QuestionCommittee{λ=51/32, rank=6}}"
51,0,"Question{QuestionCommittee{λ=83/64, rank=4}}",0,"Question{QuestionCommittee{λ=683/512, rank=3}}",0,"Question{QuestionCommittee{λ=569/512, rank=5}}",0,"Question{QuestionCommittee{λ=275/256, rank=1}}",0,"Question{QuestionCommittee{λ=147/128, rank=5}}",0,"Question{QuestionCommittee{λ=645/512, rank=2}}",0,"Question{QuestionCommittee{λ=23/4, rank=6}}",0,"Question{QuestionCommittee{λ=275/256, rank=4}}",0,"Question{QuestionCommittee{λ=2067/2048, rank=6}}",0,"Question{QuestionCommittee{λ=83/64, rank=7}}"
52,0,"Question{QuestionCommittee{λ=1043/1024, rank=3}}",0,"Question{QuestionCommittee{λ=83/64, rank=7}}",0,"Question{QuestionCommittee{λ=147/128, rank=6}}",0,"Question{QuestionCommittee{λ=531/512, rank=1}}",0,"Question{QuestionCommittee{λ=1081/1024, rank=2}}",0,"Question{QuestionCommittee{λ=465/256, rank=8}}",0,"Question{QuestionCommittee{λ=17923/16384, rank=5}}",0,"Question{QuestionCommittee{λ=147/128, rank=2}}",0,"Question{QuestionCommittee{λ=351/256, rank=4}}",0,"Question{QuestionCommittee{λ=1271/1024, rank=1}}"
53,0,"Question{QuestionCommittee{λ=185/128, rank=4}}",0,"Question{QuestionCommittee{λ=1491/256, rank=6}}",0,"Question{QuestionCommittee{λ=275/256, rank=6}}",0,"Question{QuestionCommittee{λ=83/64, rank=7}}",0,"Question{QuestionCommittee{λ=1309/1024, rank=8}}",0,"Question{QuestionCommittee{λ=51/32, rank=4}}",0,"Question{QuestionCommittee{λ=261/128, rank=8}}",0,"Question{QuestionCommittee{λ=5677/2048, rank=8}}",0,"Question{QuestionCommittee{λ=683/512, rank=4}}",0,"Question{QuestionCommittee{λ=1309/1024, rank=4}}"
54,0,"Question{QuestionCommittee{λ=83/64, rank=6}}",0,"Question{QuestionCommittee{λ=1385/1024, rank=3}}",0,"Question{QuestionCommittee{λ=51/32, rank=4}}",0,"Question{QuestionCommittee{λ=51/32, rank=3}}",0,"Question{QuestionCommittee{λ=2599/2048, rank=8}}",0,"Question{QuestionCommittee{λ=51/32, rank=6}}",0,"Question{QuestionCommittee{λ=147/128, rank=3}}",0,"Question{QuestionCommittee{λ=35/16, rank=5}}",0,"Question{QuestionCommittee{λ=2181/2048, rank=3}}",0,"Question{QuestionCommittee{λ=2523/2048, rank=1}}"
55,0,"Question{QuestionCommittee{λ=83/64, rank=1}}",0,"Question{QuestionCommittee{λ=223/128, rank=5}}",0,"Question{QuestionCommittee{λ=35/16, rank=1}}",0,"Question{QuestionCommittee{λ=83/64, rank=3}}",0,"Question{QuestionCommittee{λ=83/64, rank=1}}",0,"Question{QuestionCommittee{λ=1309/1024, rank=2}}",0,"Question{QuestionCommittee{λ=275/256, rank=3}}",0,"Question{QuestionCommittee{λ=83/64, rank=6}}",0,"Question{QuestionCommittee{λ=185/128, rank=8}}",0,"Question{QuestionCommittee{λ=147/128, rank=7}}"
56,0,"Question{QuestionCommittee{λ=2067/2048, rank=3}}",0,"Question{QuestionCommittee{λ=2963/512, rank=6}}",0,"Question{QuestionCommittee{λ=603/128, rank=8}}",0,"Question{QuestionCommittee{λ=147/128, rank=3}}",0,"Question{QuestionCommittee{λ=223/128, rank=6}}",0,"Question{QuestionCommittee{λ=351/256, rank=7}}",0,"Question{QuestionCommittee{λ=35/16, rank=1}}",0,"Question{QuestionCommittee{λ=11373/4096, rank=8}}",0,"Question{QuestionCommittee{λ=35/16, rank=1}}",0,"Question{QuestionCommittee{λ=275/256, rank=7}}"
57,0,"Question{QuestionCommittee{λ=413/128, rank=8}}",0,"Question{QuestionCommittee{λ=51/32, rank=2}}",0,"Question{QuestionCommittee{λ=83/64, rank=3}}",0,"Question{QuestionCommittee{λ=313/256, rank=4}}",0,"Question{QuestionCommittee{λ=427/256, rank=6}}",0,"Question{QuestionCommittee{λ=51/32, rank=3}}",0,"Question{QuestionCommittee{λ=569/512, rank=3}}",0,"Question{QuestionCommittee{λ=185/128, rank=3}}",0,"Question{QuestionCommittee{λ=51/32, rank=5}}",0,"Question{QuestionCommittee{λ=569/512, rank=7}}"
58,0,"Question{QuestionCommittee{λ=4153/4096, rank=3}}",0,"Question{QuestionCommittee{λ=5945/1024, rank=6}}",0,"Question{QuestionCommittee{λ=83/64, rank=4}}",0,"Question{QuestionCommittee{λ=1081/1024, rank=1}}",0,"Question{QuestionCommittee{λ=275/256, rank=5}}",0,"Question{QuestionCommittee{λ=83/64, rank=3}}",0,"Question{QuestionCommittee{λ=503/256, rank=8}}",0,"Question{QuestionCommittee{λ=147/128, rank=7}}",0,"Question{QuestionCommittee{λ=51/32, rank=7}}",0,"Question{QuestionCommittee{λ=83/64, rank=6}}"
59,0,"Question{QuestionCommittee{λ=147/128, rank=1}}",0,"Question{QuestionCommittee{λ=11909/2048, rank=6}}",0,"Question{QuestionCommittee{λ=185/128, rank=4}}",0,"Question{QuestionCommittee{λ=275/256, rank=3}}",0,"Question{QuestionCommittee{λ=51/32, rank=4}}",0,"Question{QuestionCommittee{λ=147/128, rank=3}}",0,"Question{QuestionCommittee{λ=1119/1024, rank=3}}",0,"Question{QuestionCommittee{λ=185/128, rank=6}}",0,"Question{QuestionCommittee{λ=389/256, rank=8}}",0,"Question{QuestionCommittee{λ=5027/4096, rank=1}}"
60,0,"Question{QuestionCommittee{λ=683/512, rank=2}}",0,"Question{QuestionCommittee{λ=23837/4096, rank=6}}",0,"Question{QuestionCommittee{λ=147/128, rank=2}}",0,"Question{QuestionCommittee{λ=1063/512, rank=8}}",0,"Question{QuestionCommittee{λ=147/128, rank=1}}",0,"Question{QuestionCommittee{λ=83/64, rank=5}}",0,"Question{QuestionCommittee{λ=1233/1024, rank=4}}",0,"Question{QuestionCommittee{λ=275/256, rank=7}}",0,"Question{QuestionCommittee{λ=4153/4096, rank=6}}",0,"Question{QuestionCommittee{λ=51/32, rank=5}}"
61,0,"Question{QuestionCommittee{λ=1385/1024, rank=2}}",0,"Question{QuestionCommittee{λ=51/32, rank=8}}",0,"Question{QuestionCommittee{λ=531/512, rank=6}}",0,"Question{QuestionCommittee{λ=645/512, rank=4}}",0,"Question{QuestionCommittee{λ=569/512, rank=5}}",0,"Question{QuestionCommittee{λ=313/256, rank=3}}",0,"Question{QuestionCommittee{λ=51/32, rank=1}}",0,"Question{QuestionCommittee{λ=569/512, rank=4}}",0,"Question{QuestionCommittee{λ=83/64, rank=7}}",0,"Question{QuestionCommittee{λ=1119/1024, rank=7}}"
62,0,"Question{QuestionCommittee{λ=8325/8192, rank=3}}",0,"Question{QuestionCommittee{λ=645/512, rank=1}}",0,"Question{QuestionCommittee{λ=1157/1024, rank=5}}",0,"Question{QuestionCommittee{λ=569/512, rank=3}}",0,"Question{QuestionCommittee{λ=83/64, rank=4}}",0,"Question{QuestionCommittee{λ=83/64, rank=6}}",0,"Question{QuestionCommittee{λ=2219/2048, rank=3}}",0,"Question{QuestionCommittee{λ=275/256, rank=2}}",0,"Question{QuestionCommittee{λ=83/64, rank=5}}",0,"Question{QuestionCommittee{λ=2599/2048, rank=4}}"
63,0,"Question{QuestionCommittee{λ=16669/16384, rank=3}}",0,"Question{QuestionCommittee{λ=607/512, rank=4}}",0,"Question{QuestionCommittee{λ=1187/256, rank=8}}",0,"Question{QuestionCommittee{λ=1119/1024, rank=3}}",0,"Question{QuestionCommittee{λ=275/256, rank=1}}",0,"Question{QuestionCommittee{λ=949/512, rank=8}}",0,"Question{QuestionCommittee{λ=83/64, rank=1}}",0,"Question{QuestionCommittee{λ=275/256, rank=1}}",0,"Question{QuestionCommittee{λ=8325/8192, rank=6}}",0,"Question{QuestionCommittee{λ=127/32, rank=8}}"
64,0,"Question{QuestionCommittee{λ=531/512, rank=5}}",0,"Question{QuestionCommittee{λ=83/64, rank=2}}",0,"Question{QuestionCommittee{λ=351/256, rank=4}}",0,"Question{QuestionCommittee{λ=1309/1024, rank=4}}",0,"Question{QuestionCommittee{λ=147/128, rank=4}}",0,"Question{QuestionCommittee{λ=147/128, rank=5}}",0,"Question{QuestionCommittee{λ=147/128, rank=1}}",0,"Question{QuestionCommittee{λ=51/32, rank=5}}",0,"Question{QuestionCommittee{λ=51/32, rank=1}}",0,"Question{QuestionCommittee{λ=2257/2048, rank=7}}"
65,0,"Question{QuestionCommittee{λ=51/32, rank=7}}",0,"Question{QuestionCommittee{λ=427/256, rank=5}}",0,"Question{QuestionCommittee{λ=275/256, rank=2}}",0,"Question{QuestionCommittee{λ=51/32, rank=5}}",0,"Question{QuestionCommittee{λ=2143/2048, rank=2}}",0,"Question{QuestionCommittee{λ=683/512, rank=7}}",0,"Question{QuestionCommittee{λ=35827/32768, rank=5}}",0,"Question{QuestionCommittee{λ=569/512, rank=2}}",0,"Question{QuestionCommittee{λ=83/64, rank=1}}",0,"Question{QuestionCommittee{λ=1157/1024, rank=3}}"
66,0,"Question{QuestionCommittee{λ=2751/2048, rank=2}}",0,"Question{QuestionCommittee{λ=83/64, rank=8}}",0,"Question{QuestionCommittee{λ=2295/2048, rank=5}}",0,"Question{QuestionCommittee{λ=3017/2048, rank=2}}",0,"Question{QuestionCommittee{λ=835/512, rank=6}}",0,"Question{QuestionCommittee{λ=645/512, rank=3}}",0,"Question{QuestionCommittee{λ=275/256, rank=1}}",0,"Question{QuestionCommittee{λ=389/256, rank=6}}",0,"Question{QuestionCommittee{λ=147/128, rank=1}}",0,"Question{QuestionCommittee{λ=83/64, rank=2}}"
67,0,"Question{QuestionCommittee{λ=83/64, rank=7}}",0,"Question{QuestionCommittee{λ=1233/1024, rank=4}}",0,"Question{QuestionCommittee{λ=1043/1024, rank=6}}",0,"Question{QuestionCommittee{λ=6053/4096, rank=2}}",0,"Question{QuestionCommittee{λ=275/256, rank=4}}",0,"Question{QuestionCommittee{λ=313/256, rank=5}}",0,"Question{QuestionCommittee{λ=4457/4096, rank=3}}",0,"Question{QuestionCommittee{λ=1157/1024, rank=2}}",0,"Question{QuestionCommittee{λ=313/256, rank=1}}",0,"Question{QuestionCommittee{λ=147/128, rank=6}}"
68,0,"Question{QuestionCommittee{λ=845/256, rank=8}}",0,"Question{QuestionCommittee{λ=2447/2048, rank=4}}",0,"Question{QuestionCommittee{λ=569/512, rank=2}}",0,"Question{QuestionCommittee{λ=12087/8192, rank=2}}",0,"Question{QuestionCommittee{λ=531/512, rank=1}}",0,"Question{QuestionCommittee{λ=645/512, rank=5}}",0,"Question{QuestionCommittee{λ=2447/2048, rank=4}}",0,"Question{QuestionCommittee{λ=22727/8192, rank=8}}",0,"Question{QuestionCommittee{λ=4343/4096, rank=3}}",0,"Question{QuestionCommittee{λ=2295/2048, rank=3}}"
69,0,"Question{QuestionCommittee{λ=1709/512, rank=8}}",0,"Question{QuestionCommittee{λ=4875/4096, rank=4}}",0,"Question{QuestionCommittee{λ=19117/8192, rank=7}}",0,"Question{QuestionCommittee{λ=83/64, rank=5}}",0,"Question{QuestionCommittee{λ=1119/1024, rank=5}}",0,"Question{QuestionCommittee{λ=4191/4096, rank=1}}",0,"Question{QuestionCommittee{λ=8895/8192, rank=3}}",0,"Question{QuestionCommittee{λ=531/512, rank=1}}",0,"Question{QuestionCommittee{λ=16669/16384, rank=6}}",0,"Question{QuestionCommittee{λ=4495/4096, rank=7}}"
70,0,"Question{QuestionCommittee{λ=5521/4096, rank=2}}",0,"Question{QuestionCommittee{λ=185/128, rank=7}}",0,"Question{QuestionCommittee{λ=51/32, rank=1}}",0,"Question{QuestionCommittee{λ=147/128, rank=7}}",0,"Question{QuestionCommittee{λ=1081/1024, rank=1}}",0,"Question{QuestionCommittee{λ=1879/1024, rank=8}}",0,"Question{QuestionCommittee{λ=607/512, rank=2}}",0,"Question{QuestionCommittee{λ=797/512, rank=6}}",0,"Question{QuestionCommittee{λ=759/512, rank=8}}",0,"Question{QuestionCommittee{λ=4571/4096, rank=3}}"
71,0,"Question{QuestionCommittee{λ=147/128, rank=7}}",0,"Question{QuestionCommittee{λ=47693/8192, rank=6}}",0,"Question{QuestionCommittee{λ=147/128, rank=3}}",0,"Question{QuestionCommittee{λ=2599/2048, rank=4}}",0,"Question{QuestionCommittee{λ=5179/4096, rank=8}}",0,"Question{QuestionCommittee{λ=8363/8192, rank=1}}",0,"Question{QuestionCommittee{λ=71635/65536, rank=5}}",0,"Question{QuestionCommittee{λ=2333/2048, rank=2}}",0,"Question{QuestionCommittee{λ=8667/8192, rank=3}}",0,"Question{QuestionCommittee{λ=5179/4096, rank=4}}"
72,0,"Question{QuestionCommittee{λ=1081/1024, rank=5}}",0,"Question{QuestionCommittee{λ=2789/2048, rank=3}}",0,"Question{QuestionCommittee{λ=2393/512, rank=8}}",0,"Question{QuestionCommittee{λ=2219/2048, rank=3}}",0,"Question{QuestionCommittee{λ=223/128, rank=7}}",0,"Question{QuestionCommittee{λ=1347/1024, rank=7}}",0,"Question{QuestionCommittee{λ=1025/512, rank=8}}",0,"Question{QuestionCommittee{λ=83/64, rank=5}}",0,"Question{QuestionCommittee{λ=147/128, rank=5}}",0,"Question{QuestionCommittee{λ=147/128, rank=2}}"
73,0,"Question{QuestionCommittee{λ=275/256, rank=1}}",0,"Question{QuestionCommittee{λ=95367/16384, rank=6}}",0,"Question{QuestionCommittee{λ=313/256, rank=3}}",0,"Question{QuestionCommittee{λ=83/64, rank=6}}",0,"Question{QuestionCommittee{λ=2257/2048, rank=5}}",0,"Question{QuestionCommittee{λ=16745/16384, rank=1}}",0,"Question{QuestionCommittee{λ=2069/1024, rank=8}}",0,"Question{QuestionCommittee{λ=4647/4096, rank=2}}",0,"Question{QuestionCommittee{λ=275/256, rank=5}}",0,"Question{QuestionCommittee{λ=10377/8192, rank=4}}"
74,0,"Question{QuestionCommittee{λ=11061/8192, rank=2}}",0,"Question{QuestionCommittee{λ=147/128, rank=2}}",0,"Question{QuestionCommittee{λ=4571/4096, rank=5}}",0,"Question{QuestionCommittee{λ=147/128, rank=5}}",0,"Question{QuestionCommittee{λ=4267/4096, rank=2}}",0,"Question{QuestionCommittee{λ=1271/1024, rank=5}}",0,"Question{QuestionCommittee{λ=143251/131072, rank=5}}",0,"Question{QuestionCommittee{λ=569/512, rank=7}}",0,"Question{QuestionCommittee{λ=147/128, rank=7}}",0,"Question{QuestionCommittee{λ=9123/8192, rank=3}}"
75,0,"Question{QuestionCommittee{λ=3437/1024, rank=8}}",0,"Question{QuestionCommittee{λ=9769/8192, rank=4}}",0,"Question{QuestionCommittee{λ=38253/16384, rank=7}}",0,"Question{QuestionCommittee{λ=4419/4096, rank=3}}",0,"Question{QuestionCommittee{λ=8515/8192, rank=2}}",0,"Question{QuestionCommittee{λ=2637/2048, rank=2}}",0,"Question{QuestionCommittee{λ=4875/4096, rank=4}}",0,"Question{QuestionCommittee{λ=1119/1024, rank=4}}",0,"Question{QuestionCommittee{λ=313/256, rank=7}}",0,"Question{QuestionCommittee{λ=18265/16384, rank=3}}"
76,0,"Question{QuestionCommittee{λ=2143/2048, rank=5}}",0,"Question{QuestionCommittee{λ=147/128, rank=8}}",0,"Question{QuestionCommittee{λ=2105/2048, rank=6}}",0,"Question{QuestionCommittee{λ=24155/16384, rank=2}}",0,"Question{QuestionCommittee{λ=2181/2048, rank=1}}",0,"Question{QuestionCommittee{λ=2523/2048, rank=5}}",0,"Question{QuestionCommittee{λ=9769/8192, rank=4}}",0,"Question{QuestionCommittee{λ=147/128, rank=5}}",0,"Question{QuestionCommittee{λ=569/512, rank=5}}",0,"Question{QuestionCommittee{λ=273/64, rank=8}}"
77,0,"Question{QuestionCommittee{λ=4305/4096, rank=5}}",0,"Question{QuestionCommittee{λ=275/256, rank=2}}",0,"Question{QuestionCommittee{λ=83/64, rank=1}}",0,"Question{QuestionCommittee{λ=275/256, rank=5}}",0,"Question{QuestionCommittee{λ=4381/4096, rank=1}}",0,"Question{QuestionCommittee{λ=5027/4096, rank=5}}",0,"Question{QuestionCommittee{λ=4157/2048, rank=8}}",0,"Question{QuestionCommittee{λ=275/256, rank=5}}",0,"Question{QuestionCommittee{λ=1119/1024, rank=5}}",0,"Question{QuestionCommittee{λ=275/256, rank=6}}"
78,0,"Question{QuestionCommittee{λ=6855/2048, rank=8}}",0,"Question{QuestionCommittee{λ=873/512, rank=5}}",0,"Question{QuestionCommittee{λ=9123/8192, rank=5}}",0,"Question{QuestionCommittee{λ=48329/32768, rank=2}}",0,"Question{QuestionCommittee{λ=1651/1024, rank=6}}",0,"Question{QuestionCommittee{λ=3777/2048, rank=8}}",0,"Question{QuestionCommittee{λ=531/512, rank=1}}",0,"Question{QuestionCommittee{λ=569/512, rank=5}}",0,"Question{QuestionCommittee{λ=147/128, rank=2}}",0,"Question{QuestionCommittee{λ=36549/32768, rank=3}}"
79,0,"Question{QuestionCommittee{λ=22103/16384, rank=2}}",0,"Question{QuestionCommittee{λ=1271/1024, rank=1}}",0,"Question{QuestionCommittee{λ=1119/1024, rank=2}}",0,"Question{QuestionCommittee{λ=2107/1024, rank=8}}",0,"Question{QuestionCommittee{λ=569/512, rank=4}}",0,"Question{QuestionCommittee{λ=5255/4096, rank=2}}",0,"Question{QuestionCommittee{λ=8295/4096, rank=8}}",0,"Question{QuestionCommittee{λ=1613/1024, rank=6}}",0,"Question{QuestionCommittee{λ=1347/1024, rank=4}}",0,"Question{QuestionCommittee{λ=73117/65536, rank=3}}"
80,0,"Question{QuestionCommittee{λ=33319/32768, rank=3}}",0,"Question{QuestionCommittee{λ=275/256, rank=8}}",0,"Question{QuestionCommittee{λ=18227/16384, rank=5}}",0,"Question{QuestionCommittee{λ=275/256, rank=7}}",0,"Question{QuestionCommittee{λ=4495/4096, rank=5}}",0,"Question{QuestionCommittee{λ=83/64, rank=4}}",0,"Question{QuestionCommittee{λ=51/32, rank=7}}",0,"Question{QuestionCommittee{λ=1119/1024, rank=7}}",0,"Question{QuestionCommittee{λ=607/512, rank=1}}",0,"Question{QuestionCommittee{λ=565/128, rank=8}}"
81,0,"Question{QuestionCommittee{λ=13729/4096, rank=8}}",0,"Question{QuestionCommittee{λ=19557/16384, rank=4}}",0,"Question{QuestionCommittee{λ=4805/1024, rank=8}}",0,"Question{QuestionCommittee{λ=4233/2048, rank=8}}",0,"Question{QuestionCommittee{λ=1157/1024, rank=4}}",0,"Question{QuestionCommittee{λ=10073/8192, rank=5}}",0,"Question{QuestionCommittee{λ=286521/262144, rank=5}}",0,"Question{QuestionCommittee{λ=1157/1024, rank=5}}",0,"Question{QuestionCommittee{λ=1195/1024, rank=1}}",0,"Question{QuestionCommittee{λ=20735/16384, rank=4}}"
82,0,"Question{QuestionCommittee{λ=185/128, rank=6}}",0,"Question{QuestionCommittee{λ=1727/1024, rank=5}}",0,"Question{QuestionCommittee{λ=721/512, rank=4}}",0,"Question{QuestionCommittee{λ=96677/65536, rank=2}}",0,"Question{QuestionCommittee{λ=83/64, rank=3}}",0,"Question{QuestionCommittee{λ=10491/8192, rank=2}}",0,"Question{QuestionCommittee{λ=83/64, rank=7}}",0,"Question{QuestionCommittee{λ=1043/1024, rank=1}}",0,"Question{QuestionCommittee{λ=17353/16384, rank=3}}",0,"Question{QuestionCommittee{λ=1149/256, rank=8}}"
83,0,"Question{QuestionCommittee{λ=44225/32768, rank=2}}",0,"Question{QuestionCommittee{λ=569/512, rank=8}}",0,"Question{QuestionCommittee{λ=147/128, rank=1}}",0,"Question{QuestionCommittee{λ=5217/4096, rank=4}}",0,"Question{QuestionCommittee{λ=10377/8192, rank=8}}",0,"Question{QuestionCommittee{λ=20127/16384, rank=5}}",0,"Question{QuestionCommittee{λ=147/128, rank=7}}",0,"Question{QuestionCommittee{λ=2067/2048, rank=1}}",0,"Question{QuestionCommittee{λ=275/256, rank=2}}",0,"Question{QuestionCommittee{λ=83/64, rank=5}}"
84,0,"Question{QuestionCommittee{λ=88469/65536, rank=2}}",0,"Question{QuestionCommittee{λ=1157/1024, rank=8}}",0,"Question{QuestionCommittee{λ=9629/2048, rank=8}}",0,"Question{QuestionCommittee{λ=8447/4096, rank=8}}",0,"Question{QuestionCommittee{λ=2333/2048, rank=4}}",0,"Question{QuestionCommittee{λ=2713/2048, rank=7}}",0,"Question{QuestionCommittee{λ=573061/524288, rank=5}}",0,"Question{QuestionCommittee{λ=2333/2048, rank=5}}",0,"Question{QuestionCommittee{λ=2219/2048, rank=5}}",0,"Question{QuestionCommittee{λ=10073/8192, rank=1}}"
85,0,"Question{QuestionCommittee{λ=351/256, rank=6}}",0,"Question{QuestionCommittee{λ=531/512, rank=2}}",0,"Question{QuestionCommittee{λ=76525/32768, rank=7}}",0,"Question{QuestionCommittee{λ=193373/131072, rank=2}}",0,"Question{QuestionCommittee{λ=9009/8192, rank=5}}",0,"Question{QuestionCommittee{λ=147/128, rank=6}}",0,"Question{QuestionCommittee{λ=313/256, rank=7}}",0,"Question{QuestionCommittee{λ=4647/4096, rank=5}}",0,"Question{QuestionCommittee{λ=2371/2048, rank=1}}",0,"Question{QuestionCommittee{λ=20165/16384, rank=1}}"
86,0,"Question{QuestionCommittee{λ=531/512, rank=1}}",0,"Question{QuestionCommittee{λ=1081/1024, rank=2}}",0,"Question{QuestionCommittee{λ=275/256, rank=1}}",0,"Question{QuestionCommittee{λ=386765/262144, rank=2}}",0,"Question{QuestionCommittee{λ=8781/8192, rank=1}}",0,"Question{QuestionCommittee{λ=40273/32768, rank=5}}",0,"Question{QuestionCommittee{λ=19557/16384, rank=4}}",0,"Question{QuestionCommittee{λ=4153/4096, rank=1}}",0,"Question{QuestionCommittee{λ=33319/32768, rank=6}}",0,"Question{QuestionCommittee{λ=9009/8192, rank=7}}"
87,0,"Question{QuestionCommittee{λ=176957/131072, rank=2}}",0,"Question{QuestionCommittee{λ=39133/32768, rank=4}}",0,"Question{QuestionCommittee{λ=36435/32768, rank=5}}",0,"Question{QuestionCommittee{λ=773511/524288, rank=2}}",0,"Question{QuestionCommittee{λ=17543/16384, rank=1}}",0,"Question{QuestionCommittee{λ=185/128, rank=4}}",0,"Question{QuestionCommittee{λ=16571/8192, rank=8}}",0,"Question{QuestionCommittee{λ=9313/8192, rank=2}}",0,"Question{QuestionCommittee{λ=531/512, rank=2}}",0,"Question{QuestionCommittee{λ=2317/512, rank=8}}"
